mwe;label;sentence;par
второй дом;I;"Красиво заснятый Дэвидом Джонсоном, он был снят в  ""Румыния""Румынии — второй дом для ..., когда дело касается съемки. И это режиссерская версия, с контрастирующими параллельными сценариями в мрачном черно-белом и супер-насыщенном цвете. Абсолютная красота.";2
второй дом;I;"В конце концов он оказался в  ""Париж""Париже, где он учился столярному делу в училище, и однажды, на вечеринке, ему в руки попала видеокамера. Так он заинтересовался кинематографом. Окончив институт кинематографии в  ""Париж""Париже, он вернулся в  ""Камбоджа""Камбоджу в 1990 году, в то же время используя  ""Париж""Париж как второй дом.";2
второй дом;I;"Первым владельцем дома был  ""Пашков, Пётр Егорович""П. Е. Пашков, по фамилии которого особняк получил свое название. Его наследник  ""Пашков, Александр Ильич""А. И. Пашков и сын последнего  ""Пашков, Василий Александрович (1764)""Василий предпочитали старой усадьбе «второй дом Пашкова» на Моховой (ныне здание журфака МГУ). В начале  "" век"" века баженовский шедевр стоял в запустении.";2
второй дом;L;"В  ""Синагога""синагоге Труа раввин  ""Раши""Раши создал влиятельную еврейскую школу, получившую общеевропейское признание. Синагога была реставрирована в  веке. Она содержит  ""Фахверк""фахверковый дом постройки  столетия и второй дом, датирующийся  веком, в  ""Стиль Людовика ""стиле Людовика ).";2
второй дом;L;"В 2003 году Томпсон вышла замуж за актёра  ""Уайз, Грег""Грега Уайза в Дюнуне, Шотландия, где у неё есть второй дом. Томпсон старше мужа на 7 лет. У них есть дочь Гайя (р. 1999). В 2003 году усыновили руандийца Тиндиебуа Агабу, семья которого погибла во время  ""геноцид""геноцида.";2
второй дом;L;"№ 5 — доходный дом в стиле  ""модерн""модерн, арх.  ""Нирнзее, Эрнст-Рихард Карлович""Эрнест Нирнзее, 1911. Дом необычен и для Нирнзее, и для московской архитектуры в целом своими фантастическими  ""мозаика""мозаиками и шестиугольными окнами (второй дом с такими окнами в Москве построил петербуржец  ""Апышков, Владимир Петрович""В. П. Апышков";2
второй дом;L;Доходный дом Фирсанова (второй дом справа), начало  в.;2
второй дом;L;" автоцистерны с 1500 галлонами бензина и вклинился в 3,5-метровый зазор между двумя жилыми домами, повредив лишь три припаркованные машины, оранжерею и бассейн. Самолёт при этом не взорвался и не загорелся. Учитывая то, что это случилось в самый разгар туристического сезона, жертв могло бы быть очень много. Столь чудесное избежание катастрофы местные жители связали с покровительством  ""Король Артур""Короля Артура, который, по преданию, родом из  ""Тинтагель""Тинтагеля. Любопытно, что один из домов, у стены которого нашёл пристанище истребитель, назывался « ’ ». А второй дом стал именоваться «’ ».";2
второй дом;L;"али. Она сообщает, что Тимея ему неверна и клянется, что может это доказать. Она утверждает, что Тимея ждала любовника, но его приезд помешал встрече. Если Тимар скажет, что отправляется на следующий день на  ""Балатон""Балатон, а сам останется ждать ночи в  ""Комаром (город)""Комароме (там у него есть второй дом), у него будет возможность убедиться в неверности жены. Атали сообщает, что в спальне Тимеи одна из стен двойная: за ней скрыт узенький коридорчик, который её отец использовал, чтобы подслушивать, о чем говорят гости. Тимар может воспользоваться этим коридорчиком, чтобы застать жену на ме";2
второй дом;L;"Построен по проекту архитектора  ""Шехтель, Фёдор Осипович""Ф. О. Шехтеля для  ""Рябушинский, Степан Павлович""С. П. Рябушинского. Это был второй дом, построенный им на Малой Никитской — в 1901 году на углу  ""Садовая-Кудринская улица""Садово-Кудринской (д. № 2) он возвёл трёхэтажный доходный дом для Н. С. Канна.";2
второй дом;L;В течение жизни Хино создал более 200 литературных работ, не считая разрозненных статей, речей и эссе, по его книгам было снято более двух десятков фильмов. В городе Китакюсю действует два музея имени писателя, один обычный, а второй дом-музей.;2
второй дом;L;"ны с 1500 галлонами бензина и вклинился в 3,5-метровый зазор между двумя жилыми домами, повредив лишь три припаркованные машины, оранжерею и бассейн. Самолёт при этом не взорвался и не загорелся. Учитывая то, что это случилось в самый разгар туристического сезона, жертв могло бы быть очень много. Столь чудесное избежание катастрофы местные жители конечно же связали с покровительством  ""Король Артур""Короля Артура, который, по преданию, родом из  ""Тинтагель""Тинтагеля. Любопытно, что один из домов, у стены которого нашёл пристанище истребитель, назывался « ’ ». А второй дом стал именоваться «’ ».";2
второй дом;L;2008), Клава (1924—1947) (попала под поезд), Миша (1926-), Зина (1922—2007), Коля (1923-). Кузнецов Шура (1918—1988) и Мария (1918—2000) (Фёдорова) (прозвище Шабешиха), дети: Лида (1938-), Алик (1940—2002). Кузнецов Алик (1940—2002) (замёрз), дети дочка и сын (-2009). (Вязьма). В глубине сада стоял второй дом Михайловы Лёня (1920—1966) и Лида (1923—2009) (Ефремова), см. Ефремовых. Русанова (Кузнецова) Нина (1922—2008), дети: Женя (1950—1970) (утонул), Лида (1946—1970) (пропала), дочь Вера (1965-). Русанова Вера (1965-), дочь Настя (1995-). Капотова Зина (1922—2007), дети: Коля (1948-), Витя (1;2
второй дом;L;Получив обратно свои силы, Галактус вернулся к своим прежним делам и нанял нового вестника, Звездную Пыль (), которая поклонялась и подчинялась своему господину. Тогда Галактус уничтожил второй дом расы , однако люди были защищены в Мета-Сфере. Когда их защитник,   , сразил Звездную Пыль, вестник невольно открыл искаженное измерение, из которого вышел ужасный , угрожавший уничтожить целую вселенную. Галактус наделил силой предка Билла,   , который уничтожил себя и Звездную пыль во время попытки загнать ’а в черную дыру.;2
второй дом;L;"В 1913 году скульптор селится в деревне Фишерхуде близ Ворпсведе, где у него были художественные мастерские. В 1914, под влиянием П.Модерсон-Беккер, он перебирается в Ворпсведе, и в 1915 году покупает там дом, где размещает своё ателье. После того, как это здание было уничтожено пожаром, Б.Хётгер в 1921—1922 годах строит в Ворпсведе свой второй дом. В том же 1922 скульптор возводит в Ворпсведе мемориал памяти Павшим в  ""Первая мировая война""Первой мировой войне.";2
второй дом;L;Тёплая погода в течение всего года и большое количество солнечных дней являются решающим фактором популярности города. Ежегодно тысячи жителей Среднего Запада и севера США и Канады приезжают сюда провести зиму, многие из них имеют здесь второй дом.;2
второй дом;L;"к предыдущего, был денщиком Петра Великого, потом губернатором в Астрахани (1735) и членом военной коллегии. Его сын  ""Пашков, Пётр Егорович""Пётр выстроил напротив  ""Боровицкий холм""Боровицкого холма  ""дом Пашкова""дом Пашкова. Другой родственник, Александр Ильич, женился на одной из наследниц  ""Мясников, Иван Семёнович""мясниковских миллионов и начал строить на Моховой «второй дом Пашкова», позднее переделанный в  ""факультет журналистики МГУ""новое здание Московского университета. Сын его  ""Пашков, Василий Александрович (1764)""Василий Александрович (1764—1838) служил при дворе обер-гофмейстером.";2
второй дом;L;"Правительство города признаёт ежегодный проект «  » по борьбе с нищетой. Сообщество собирается на ежегодной «Проект» по борьбе с крайней бедностью в мире. В  ""2007 год""2007 году община построила так называемый   в  ""Патерсон (Нью-Джерси)""Патерсоне, Нью-Джерси (второй дом, построенный жителями Глен-Рока), и сообщество было удостоено первого для города звания « ’    ». В  ""2008 год""2008 году в районе устраивался музыкальный фестиваль «  » («Вода для Африки»). В 2009 году община продолжила свою борьбу с бедностью, собрав средства на борьбу с  ""малярия""малярией на  ""Гаити (остров)""Гаити.";2
второй дом;L;"В 2001 году он начал встречаться с актрисой  ""Уильямс, Кимберли""Кимберли Уильямс, которая появилась в его видеоклипе к песне     (  ), в 2002 году. Их свадьба состоялась 15 марта 2003 года в   на кампусе   "" "" . Они живут в  "", "", , и второй дом находится в  ""Малибу""Малибу ( ""Калифорния""Калифорния).";2
второй дом;L;"рга""бани пешком, останавливаться не разрешалось, а нам детям, было интересно, как бурлит вода, спускаясь с  ""Плотины водохранилища Сестрорецкий Разлив""плотины. Вообще вышек стояло много, и в Сестрорецке, и в Горской, у залива были не только они, но и  ""ДОТ""ДОТы. В Тарховском лесопарке, если идти к заливу, стоял двухэтажный дом, где жили пограничники. Сначала там был целый военный городок из небольших домиков, где жили военные, у  ""Тарховка (платформа)""платформы ст. Тарховка был второй дом, там располагалось КПУ пограничников. В районе  ""Белые Ночи""санатория «Белые ночи», была застава с ДОТами.";2
второй дом;L;"В 1775 году Первая великая ложа Англии купила дом выходящий на улицу, за которым был сад и второй дом. Был проведён конкурс на проектирование великого зала, чтобы связать два дома. Первый дом был таверной масонов, во втором доме должны были разместиться офисы и комнаты для проведения масонских собраний. Проект Томаса Сендби победил в конкурсе.
Нынешнее здание
Нынешнее здание (третье в этом месте) было построено в стиле  ""Ар-деко""Ар-деко между 1927 и 1933 годами. По замыслу архитекторов Генри Виктора Эшли и Ф. Уинтона Ньюмана, здание задумывалось как мемориал 3225 масонам погибшим в годы в  ""Пе";3
второй дом;L;Взлетел второй дом, загорелся третий, четвертый — за какие-нибудь пятнадцать минут взорвалось не менее тридцати-сорока снарядов крупного калибра.;2
второй дом;L;16 ноября 2008 года женился на Мерхавит Соломон. Свадьба состоялась в Асмэре. На праздновании присутствовало 2500 гостей, также свадьбу транслировали в прямом эфире на центральном телеканале Эритреи  . Сейчас у них подрастает трёхлетняя дочь. Тренируется он в Эритрее и Испании. В Мадриде находится его второй дом, в котором он проживает значительную часть спортивного сезона. В настоящее время с ним сотрудничают испанские специалисты, это тренер Херонимо Браво и менеджер Хулия Гарсия Фернандес.;2
второй дом;L;В помещении были сени, дом и кладовая. Дом и кладовая находились по разные стороны от сеней. Иногда вместо кладовой строили второй дом. Всё вместе это называлось домом на две половины. Стены жилья возводились из местных строительных материалов в зависимости от ресурсов и возможностей. Существовало два типа конструкции стен ? срубный и каркасный. Первый встречался изредка, преимущественно в районах, богатых лесом. Каркас заполнялся глиной, перемешанной с соломой. В ряде районов наряду с глиной и соломой клали камни. Пол в доме был глиняный.;2
второй дом;L;"6 марта""16 марта  ""1895 год""1895 года основательница приняла облачение кармелиток и новое имя Марии Ангелов, а спустя три дня она принесла монашеские обеты и была поставлена в настоятельницы новой конгрегации. Вместе с ней  ""постриг""постриг приняла её мать, взяв в монашестве себе новое имя Марии Иосефины Святой Терезы.  ""6 октября""6 октября  ""1897 год""1897 года Конгрегация Сестер Кармелиток Святой Терезы (Турин) была официально принята  ""кармелиты""в семью кармелитов. В 1899 году был основан второй дом в  ""Хераско""Хераско, затем - другой в Турине, впоследствии ставший главным домом конгрегации.";2
второй дом;L;"Паульсен владел в Петербурге двумя участками в Петербурге. На первом участке в  ""Немецкая слобода (исторический район Санкт-Петербурга)""Немецкой слободе был выстроен каменный  двухэтажный дом (в начале  ""Миллионная улица (Санкт-Петербург)""Миллионной улицы, дом 8), второй дом — деревянный находился на  левом берегу  ""Мойка (река)""Мойки, где сейчас расположено здание  ""Государственная академическая капелла Санкт-Петербурга""Певческой капеллы. В  ""1773 год""1773 году этот дом был продан  архитектору  ""Фельтен, Юрий Матвеевич""Ю. М. Фельтену, женатому на старшей дочери Паульсена Анне. Сыновья Паульсе";2
второй дом;L;"ла безупречной, но здесь у него наступил творческий кризис: клавишник группы практически ничего не написал для альбома. Не исключено, что негативно сказались на его творческой форме обстоятельства личной жизни: распадающийся брак с Джульетт и увлечение частными вечеринками, проводившимися как на купленной им незадолго до этого ферме    в селении Терфилд в  ""Кембриджшир""Кембриджшире, так и на греческом острове  ""Родос""Родос, где он обустроил себе второй дом. Некоторые гости вспоминали впоследствии, что Райт не ограничивал себя ни в чём, а от кокаина становился ещё более замкнутым и подавленным.";2
второй дом;L;"м, в котором живет и по сей день. В  ""1993 год""1993 году во время строительства дома в  ""Мэн (штат)""штате Мэн, со своей женой Джери он начал писать свой первый  ""роман (жанр)""роман « ""Первое правило волшебника""Первое правило волшебника». Помимо жилища в  ""Мэн (штат)""Мэне, Гудкайнд с женой построили второй дом в пустыне на юго-западе страны, где в настоящий момент проводят большую часть времени.
Карьера
В  ""1993 год""1993 году он начал писать свой первый  ""роман (жанр)""роман « ""Первое правило волшебника""Первое правило волшебника». Книга разошлась с ошеломительным успехом. Первым персонажем, кото";3
выше себя;I;«Золотой дух» (редкий случай) — единственный солдат нового призыва во взводе «дедов». «Деды» обязаны ставить золотого духа выше себя в иерархии.;2
выше себя;I;"аджоны приводят к высвобождению огромной разрушительной силы, самые сильные из них сопоставимы с маломощным  ""Ядерное оружие""ядерным оружием. Прочие государства этого мира не имеют никакого оружия, хотя бы близкого по боевым качествам, поэтому после начала войны Сивилл откровенно ненавидят военные Архипелага и Нагорья — ведь эти девушки стали причиной смерти огромного количества их боевых товарищей. В отличие от солдат, жрицы Нагорья (где почитают бога, очень похожего на Темпус Спатиум) ставят Сивилл выше себя, готовы идти против собственных командиров и даже жертвовать собой, чтобы помочь им.";2
выше себя;I;Прыгнуть выше себя.  Фант. повести и рассказы. — М.: Детская литература, 1990;2
выше себя;I;"Цилли-Адада видно, что он не носит титула царя, а называет себя только энси  ""Ур""Ура,  ""Ларса""Ларсы,  ""Лагаш""Лагаша и  ""Куталлу""Куталлу, из чего видно, что он продолжал владеть или считал, что владеет всей основной частью царства  ""Ларса""Ларсы, но он, очевидно, признал кого-то другого царём стоящим выше себя. Надпись его посвящена мирному занятию — реставрации  ""зиккурат""зиккурата в  ""Ур""Уре. Следующий год имеет в  ""Ларса""Ларсе датировочную формулу уже не царя  ""Ларса""Ларсы, а царя  ""Казаллу""Казаллу и  ""Ларса""Ларсы  ""Мутибал""Мутибала. Очевидно,  ""Ларса""Ларса была захвачена войсками царя  ""Каза";2
выше себя;I;"Процесс принятия ислама адыгами был поэтапным. Черкесы времен Спенсера признавали религиозный и политический авторитет османского султана, тогда как черкесы  века никого не ставили выше себя и своих амбиций. Эти же взгляды отражены в сочинении аз-Захири (ум. 1468 года) об устройстве государства черкесских мамлюков, где постулируется тезис о приоритете черкесов в исламском мире:  «Суть дела в том, что по истине на титул султана имеет право только владетель Египта, да поможет ему Бог он теперь стоит выше всех царей и самый благородный из них,…»
Первыми ислам из всех черкесских этнографических гр";3
выше себя;I;"С приобретением независимости в  ""1983 год""1983 году, в герб были внесены изменения: Двухмачтовое судно, было заменено парусником лихтер, а на девизной ленте надпись «Единство в Троице» (  ), была замененна на «Страна выше себя» (  ).
Предыдущие гербы
";3
выше себя;I;йся будничными делами, увлекалась светскими новостями и сплетнями и не стала духовно близкой своему супругу, не разделяла его творческие порывы и вдохновения. «Со мной у нее редко бывают настоящие разговоры. Она обыкновенно рассказывает мне общие места. Надо много терпения. Она считает меня гораздо выше себя и удивляется моей доверчивости. В ней есть общая Альтенбургскому семейству подозрительность, безграничная боязливость, пустота и приверженность к новостям, не стоящим никакого внимания. Переделаю ли я ее на свой лад когда-нибудь? Часто мною овладевает тоска»,-писал Великий Князь через неск;2
выше себя;I;"  ""Патриарх Венеции""патриарху Венеции, назначавшемуся Сенатом. Через год дож  ""Леонардо Донато""Леонардо Донато отказался выполнить требование Павла  о выдаче двух виновных в гражданских преступлениях священников, заявив, что он «не собирается ни перед кем отчитываться по текущим вопросам, признавая выше себя только Бога Всемогущего». Ватикан наложил на Венецию интердикт и запретил все религиозные обряды в Венеции. В ответ  ""Политическая система Венецианской республики""венецианский Сенат, в свою очередь, запретил обнародование этого запрета, а священников, не выполняющих свою работу, обещал саж";2
выше себя;I;"оводу рецензии Шперка на книгу Вл. Соловьева «Оправдание добра» выступил на стороне последнего). Шперк по многим вопросам не соглашался с Розановым, спорил с ним как устно, так и в печати. Однако, на страницах «Опавших листьев» и «Уединенного» появляется «гениальный Шперк», которого Розанов ставит «выше себя» и выше многих других более известных современных ему мыслителей.
Такая оценка Шперка была далека от реальных отношений уже известного литератора и начинающего критика. При жизни Шперка Розанов ни разу в своих оценках не поднялся выше доброжелательной рецензии. Спустя полтора десятилетия п";3
выше себя;I;В сезоне 20122013 шпоры под руководством Боаша заняли 5-е место, вновь уступив место выше себя Арсеналу В межсезонье команда усилилась Паулиньо, купленным из Коринтианса, Роберто Сольдадо из Валенсии, Кристианом Эриксеном из Аякса, Эриком Ламелой из Ромы, Этьеном Капу из Тулузы, Насером Шадли из Твенте и Владом Кирикишем из Стяуа. В сезоне 20132014 Андре Виллаш-Боаш был уволен после разгромного поражения от Ливерпуля со счетом 0:5 на Уайт Харт Лейн, и главным тренером команды был назначен Тим Шервуд, при котором Тоттенхэм занял 6-е место.После провального сезона новым тренером Тоттенхэма стал ;2
выше себя;I;"По этому взгляду, безотчётно действующая и творящая Мировая душа есть самостоятельная и единственная сущность  ""Вселенная""Вселенной, не предполагающая выше себя другого абсолютного и идеального начала. К подобному взгляду независимо от чисто-метафизических умозрений приходит логически всякий натуралистический  ""монизм""монизм. Признавая реальное единство всего существующего, необходимо признать причину этого единства как действительную сущность.
И если частичные элементы вселенной ( ""атом""атомы) должны быть сведены к динамическому определению (центры действующих сил), которое, в свою очередь, и";3
выше себя;I;"Он очень живой человек и сохранил, несмотря на свои сорок лет, способность живо реагировать на самые различные явления. Во многих случаях у него возникают новые вопросы там, где для меня их уже нет. В этом смысле он свежее меня. Не подумай, что я ставлю его выше себя. Нет, я крупнее, это он сам сознаёт.
Теоретические вопросы вызывают мало споров. Да и нет особого интереса спорить с ним, ибо у меня значительный перевес… Поспорили, сыграли партию в шахматы, я дал ему мат, затем разошлись за поздним временем. А утром снова встретимся, и так каждый день: нас на Курейке только двое…
Образ Свердлова";3
выше себя;I;"Процесс принятия ислама адыгами был поэтапным. Черкесы времен Спенсера признавали религиозный и политический авторитет османского султана, тогда как черкесы  века никого не ставили выше себя и своих амбиций. Эти же взгляды отражены в сочинении аз-Захири (ум. 1468 года) об устройстве государства черкесских мамлюков, где постулируется тезис о приоритете черкесов в исламском мире:
«Суть дела в том, что по истине на титул султана имеет право только владетель Египта, да поможет ему Бог он теперь стоит выше всех царей и самый благородный из них,…»
";3
выше себя;L;"В  игра произвела впечатление, и компания решила взять проект под своё крыло, адаптировав технологию для своего движка . Результат работы можно увидеть в игре  """" (продающейся в комплекте  ""  ""  ). Любопытно, что в этой игре нарушается закон сохранения энергии, например, расположив один из порталов выше себя, игрок может переместиться в него, тем самым увеличив свою потенциальную энергию «задаром». При падении игрока вниз потенциальная энергия перейдет в кинетическую, при этом данный цикл можно повторять неограниченно (максимальная скорость игрока в игре, тем не менее, будет ограничена програм";2
выше себя;L;Благодаря уникальному только для орков-магов умению Кража сущности, позволяющему восстанавливать свое здоровье и ману при нанесении урона противнику, орки-маги являются поистине неубиваемыми персонажами до достижения 4 профессии, что позволяет им расправляться с монстрами на 5-7 уровней выше себя. Кроме того, данное умение не имеет стихийного атрибута, поэтому от него не помогает стихийная защита цели. 4 профессия превращает мага в Заклинателя Иса - специфического персонажа, которого можно охарактеризовать как немного воина, немного мага и немного лекаря основной его задачей в группе является ;3
выше себя;L;«Смотрите, — говорил он русским солдатам, стоявшим на часах возле его камеры, — сам Долгоруков признал меня царем, он поселил меня выше себя, на втором этаже, а сам поселился внизу».;2
выше себя;L;"В начале 2013 года Монтаньес всё ещё продолжал выступать неровно, то обыгрывая соперников, находящихся в рейтинге на 30-40 мест выше себя, то проигрывая уже в первом круге. В мае он, находясь на 82-м месте в рейтинге, был в последний момент включён в основную сетку  ""   ? ’ 2013""турнира в Ницце и неожиданно выиграл его, продвинувшись в результате вверх в иерархии сразу на 34 ступени. В дальнейшем ему удалось дойти до четвертьфинала в Умаге (после победы над  ""Гаске, Ришар""Ришаром Гаске — девятой ракеткой мира) и полуфинала в Кицбюэле, но начиная с Открытого чемпионата США и до конца года он не";2
выше себя;L;"фа и Мэри Гиллис. Отец, угрюмый пьяница, работал в кожевенной мастерской. Гиллисы были известны как честные люди: никаких нарушений закона за ними не числится. С самых ранних лет обнаружились упрямство и агрессивность Нельсона. Он был из тех детей, кто готов ринуться в драку с подростками на голову выше себя. К 11 годам он уже руководил бандой хулиганов. Они угоняли машины и отнимали деньги у продавцов газированной воды. Школу он прогуливал так часто, что в конце концов его отправили в специальное учебное заведение для трудных подростков.
Первые преступления
 ""4 июля""4 июля  ""1921 год""1921 год";3
замести следы;I;"конодательном порядке запретил в  ""Бавария""Баварии применение пыток. 15 июля, сразу после выхода из печати «Прокламации» Биндера, Фейербах направил бургомистру резкий протест, требуя немедленно изъять этот материал из печати, так как он может спугнуть преступника и заставить его принять меры, чтобы замести следы Возможно, опасения фон Фейербаха оказались пророческими. Именно попытка замести следы привела позднее к убийству найдёныша. . По его мнению, для выяснения всех обстоятельств дела требовалось провести правильное расследование и все материалы немедленно передать в суд более высокой инста";2
замести следы;I;"Вера Александровна трагически погибла при невыясненных обстоятельствах в  ""пятница""пятницу 8 января 1999 года. Её тело нашли лишь в марте, когда сошёл снег. По данным следствия, актриса была сбита машиной, водитель которой, чтобы замести следы, закопал свою жертву. Преступник так и не был найден.";2
замести следы;I;ки на сервера корпорации Майкрософт, его точка входа располагалась в одном из подвалов их «зданий» в Диптауне. Роман хранил точку входа в своем виртуальном особняке, который располагался у него на компьютере, но после его смерти Падла полностью стёр информацию с жёстких дисков его компьютера, чтобы замести следы взлома «Новых горизонтов». Последняя точка входа была у Дика, но он признается Леониду, что когда Храм, наконец, построили, он так уже устал от этой нелепой затеи (ведь дайверы, утратив свои способности, фактически исчезли уже к тому моменту и непонятно кому вообще был нужен этот Храм);2
замести следы;I;"Гриффин перешёл в невидимое состояние и поджёг дом, где он жил, чтобы замести следы. Поначалу он чувствовал себя «зрячим в городе слепых». Однако вскоре оказалось, что его положение не столь уж завидное. Он не мог сделать невидимыми свои пищу и одежду, так что ему приходилось ходить голым и страдать от холода, а пищу принимать очень редко и тайно от других людей. Он не мог также и объявить о себе, так как опасался, что потеряет свободу и его станут показывать в клетке.
Всё это вынудило его оказаться в положении изгоя, избегающего человеческого общества. Гриффин поселился в деревне Айпинг и ста";3
замести следы;I;"В начале третьего сезона на экране первый раз появляются Старшие. Они давят на Курильщика, чтобы он отыскал пропавшие файлы и разобрался со Скалли, у которой много вопросов касательно её похищения. Крайчек со своими людьми выкрал кассету с записью из кабинета  ""Уолтер Скиннер""Скиннера, однако попытка убить Скалли закончилась неудачей, вместо неё была убита её сестра Мелисса. Намереваясь замести следы после неудачной операции, Курильщик распорядился заминировать автомобиль Крайчека. Однако тот избежал гибели и стал агентом-ренегатом. Запись осталась у него.";2
замести следы;I;"овавленным пальцем в конверте, Хартиган решает, что с ней произошла беда. Тогда он соглашается подписать самооговор в обмен на освобождение, надеясь, что на воле он сможет помочь девушке. Оказывается, однако, что его освобождение подстроено, чтобы выживший, но обезображенный Рорк-младший мог найти повзрослевшую Нэнси ( ""Альба, Джессика""Джессика Альба) и отомстить Хартигану, убив её. Хартигану удаётся завершить то, что ему не дали сделать восемь лет назад — он убивает маньяка, а затем пускает пулю себе в голову, чтобы окончательно замести следы, которые могут привести всесильных Рорков к Нэнси.";2
