,mwe,label,sentence,type,pred_mean,pred_cls,new_label
2344,на мою голову,L,"Сольчинским,  ""титулярный архиепископ""титулярным архиепископом Кесарии в Мавритании и  ""Апостольский нунций""апостольским нунцием в  ""Грузия""Грузии и  ""Армения""Армении. После своего рукоположения архиепископ Браун сказал, что «весь опыт был одной великой радостью и утешением для меня. Я, конечно, в курсе моего недостоинства для епископства и моего ограниченности, но особенно, когда Папа возлагает свои руки [MASK], у меня было огромное чувство силы  ""Святой Дух""Святого Духа и присутствия святых».  Опыт, сказал он, «дает мне полную уверенность, что я могу сделать что-то красивое для Бога».",PP,0,0,1
2345,на мою голову,L,"В ноябре 2013 года была опубликована его автобиография «Капли дождя продолжают падать [MASK]» ( ).
В интервью, данном в октябре 2013 года, Редфорд признался, что с детства был глухим на одно ухо, он скрыл этот факт во время своей футбольной карьеры.
Редфорд был найден мёртвым утром 10 января 2014 года в городе  ""Эрвин (город)""Эрвин,  ""Северный Эйршир""Северный Эйршир.
",PP,1,1,1
2346,на мою голову,L,"ский трон взошёл динамичный  ""Иоаким  (Патриарх Константинопольский)""Иоаким . Иоаким также оценил достоинства Хризостома и 23 мая  ""1902 год""1902 года Хризостом был единогласно избран митрополитом города Драма (регион  ""Восточная Македония и Фракия""Восточная Македония и Фракия). В день своего избрания, обращаясь к патриарху, Хризостом сказал слова ставшие пророческими: «Полным сердцем и всем разумом я буду служить Церкви и Роду (см. Нации) и митра, которую ваши святые руки возложили [MASK], если ей суждено когда либо утратить блеск своих камней, станет терновым венком иерарха-мученика».",PP,0,0,1
2370,против течения,L,"го  ""мост""моста через  ""Нева""Неву с деревянными решётчатыми  ""Ферма (конструкция)""фермами. Он построил и испытал большую модель такого  ""мост""моста, впервые в практике мостостроения показав возможность моделирования мостовых конструкций. В последующие годы Кулибин изобрел и изготовил много оригинальных механизмов, машин и аппаратов. Среди них —  ""Оптический телеграф""фонарь-прожектор с параболическим отражателем из мельчайших зеркал, речное судно с вододействующим  ""двигатель""двигателем, передвигающееся [MASK] ( ""Водоход Ивана Кулибина""водоход), механический экипаж с педальным приводом.",PP,1,1,1
2371,против течения,L,"В 1839 г. Якоби построил лодку с электромагнитным двигателем, который от 69 элементов Грове развивал 1 лошадиную силу и двигал лодку с 14 пассажирами по Неве [MASK]. Это было первое применение электромагнетизма к передвижению в больших размерах.",PP,1,1,1
2372,против течения,L,"но проникнуть не менее 10 млн сперматозоидов. Из матки сперматозоиды направляются в  ""фаллопиевы трубы""фаллопиевы трубы, направление к которым и внутри которых сперматозоиды определяют по току жидкости. Показано, что сперматозоиды имеют отрицательный  ""таксис""реотаксис, то есть стремление двигаться [MASK]. Ток жидкости в  ""фаллопиевы трубы""фаллопиевой трубе создают реснички эпителия, а также  ""перистальтика""перистальтические сокращения мышечной стенки трубы. Большая часть сперматозоидов не может достичь конца  ""фаллопиевы трубы""фаллопиевой трубы — так называемой «воронки», или «ампулы»",PP,1,1,1
2373,не на своем месте,I,"Душа [MASK]: Семь тетрадей рассказов. Сб. рассказов. ( ""1965""1965)",PP,0,0,0
2374,не на своем месте,I,"Каждый член семейной системы имеет право на принадлежность к ней. Нарушение этого Порядка, то есть исключение кого-либо из семейной системы приводит к тому, что другой член системы занимает его место, вынужденный повторять в некоторых деталях его судьбу иили испытывая неясные ощущения «я [MASK]». Под исключением понимается нежелание членов системы признавать полную принадлежность к ней других участников, например: «твой отец тебя знать не хочет, мы найдем тебе нового папу», «твой дедушка был летчик и погиб на задании» (дедушка сидел в тюрьме и там погиб), «был курортный роман, я даж",PP,0,0,0
2375,не на своем месте,I,"Казалось, Мурим останется таким навсегда. Но правители Мурима столкнулись с серьёзной проблемой. Все упиралось в принципиальное различие в ценностях муримин (отшельников) и обычных людей. Муримины не могли ужиться с простыми людьми, а те, в свою очередь, не могли их понять. Чувствуя себя [MASK], муримины отказались от власти, передав ее обычным людям, те же взамен пообещали им независимость.",PP,0,0,0
2376,не на своем месте,I,"ионно-социалистической. Иногда я вел переговоры от Союза освобождения с социал-демократами, например, с ., тогда меньшевиком, а впоследствии советским сановником, народным комиссаром и послом, с Мартовым, а также с представителями еврейского Бунда. На “освобожденческих” банкетах, которыми в то время полна была Россия, я себя чувствовал плохо, [MASK] и, несмотря на свой активный темперамент, был сравнительно пассивен. Я себя чувствовал относительно лучше среди социал-демократов, но они не могли мне простить моей “реакционной”, по их мнению, устремленности к духу и к трансцендентному.",PP,0,0,0
2377,не на своем месте,L,"г пытается уменьшить или устранить последствия временного  ""сглаживание""сглаживания. Временное сглаживание обусловлено частотой дискретизации (т.е,  """"кол-во кадров в секунду) сцены, но ее скорость очень мала по сравнению со скоростью обработки объектов внутри сцены. Из-за этого предметы появляются [MASK] или прыгают вместо плавного продвижения к движущемуся объекту. Чтобы избежать  ""артефакты компьютерной графики""артефактов, частота  должна быть вдвое выше, чем самый быстрый движущийся  ""объект""объект. Поведение затвора камеры сильно влияет на сглаживание, т.к общий вид экспозиции ",PP,1,1,1
2378,не на своем месте,L,"ься к содействию Дизраэли, доставив ему в новом торийском кабинет портфель канцлера казначейства и вместе с тем роль лидера в нижней палате. Чтобы удержаться у кормила правления, Дизраэли отказался от протекционной системы но внесенный им в палату бюджет показал, что в качестве министра финансов он [MASK]. После суровой критики Гладстона бюджет был отвергнут громадным большинством, и уже в дек. того же года кабинет подал в отставку. Вспыхнувшая вслед за этим Восточная война отодвинула на время на задний план все партийные ссоры, и только после поражения Пальмерстона в вопросе о заго",PP,0,0,1
2379,наш брат,I,"- Друзья,- сказал Джаба,- мы должны признать, что настали новые времена. И политические деятели, и «цеховики» любят говорить, что нет сильной политики без сильной экономики. Эту мысль подтверждает пример мощных государств Америки и Европы. Заметно это и у нас, в Советском Союзе. Хотим мы или не хотим, но должны принимать участие в политических процессах. А еще точнее - мы, независимо от нашей воли, уже участвуем в политических процессах. Хотя бы [MASK] Отарик…",NP,0,0,0
2380,наш брат,I,"В следующем письме:  «В прозе вы обнаружили и наблюдательность и много сердца. Много сердца — лучшее средство хорошо писать! Я очень рад, что я, рабочий, могу сказать вам, рабочему,— пишите! Пишите кратко, просто, как вы видели, как чувствовали. Пишите, как страдает [MASK], как трудно ему найти дорогу к свету».
М. Горький внимательно отнесся к молодому поэту, дал ему ценные советы и предложил посылать свои произведения в журнал «Жизнь».
",NP,0,0,0
2381,наш брат,I,"Коли на Прокопия черница (черника) поспевает, то поспела рожь и богатый урожай будет. На Казанскую черника поспевает. Черника поспела, думай о ржи. Черника зреет под комаринные песни. В ягодный год дел невпроворот. В день Казанской весь червец (насекомое, дающее красную краску) собирается под один куст. Лес богат, не то что [MASK].
См. также
",NP,1,0,0
2382,наш брат,I,"Примером признания Нурдаля Грига и его дальнейшего значения как поэта-патриота послужило то, что несколько его стихотворений были использованы для того, чтобы выразить горе после  ""Теракты в Норвегии (2011)""трагедии в Осло 22 июля 2011 года. Это, в частности, стихотворение «Молодые» и цитата из стихотворения «17 мая 1940 года»: «Нас так мало в стране, что каждый погибший — [MASK]».",NP,0,0,0
2383,наш брат,I," его трясти, приговаривая: «Мы тебе покажем, как лихорадку заговаривать!» Отбиваясь от них, он одну из них сапогом к земле прижал. Она в свою очередь стала грызть сапог и прокусила ему пятку. Потом пятка очень долго не заживала. Доведённый этими тётками-лихорадками до крайности, он стал звать на помощь. Его крики о помощи долетели до слуха шедшего на смену сына Алексея. Он поспешил. При его приближении тётки сунулись в кочку. Одна из них сказала: «Счастлив ты, что не вышел [MASK], а то пришлось бы тебе Богу душу отдать». С тех пор дед перестал заговаривать лихорадку сам, но научил свою дочь.",NP,1,1,0
2384,наш брат,I,"Если бы [MASK] побольше ценил вкусную пищу, застолье и песни и поменьше золото, то в мире было бы куда веселее. Но какой этот мир ни есть — печальный или весёлый — а я его покидаю. Прощай!
После смерти тело Торина было погребено в глубинах Эребора вместе с мечом Оркристом и Аркенстоном. Его троюродный брат Даин  Железностоп стал новым королём Под Горой.
",NP,0,1,0
2385,наш брат,I,"Если бы [MASK] побольше ценил вкусную пищу, застолье и песни и поменьше золото, то в мире было бы куда веселее. Но какой этот мир ни есть — печальный или весёлый — а я его покидаю. Прощай!
После смерти тело Торина было погребено в глубинах Эребора вместе с мечом Оркристом и Аркенстоном. Его троюродный брат Даин  Железностоп стал новым королём Под Горой.
",NP,0,1,0
2386,наш брат,L,"- Теперь ты [MASK], - сказала синеглазая Наташа, - в тебя нашу кровь влили.
В медсанбате у него обнаружилась еще одна родная душа – медсестра Валя Шевелева. Как ни проснется, увидит светящиеся добротой глаза Валентины. Неделю не отходила она от тяжелораненого  казахского юноши, перевязывала, ставила градусники, таскала на руках, как младенца. Незадолго до эвакуации в тыл, в палату заглянул замполит полка. Был он в шинели с полевыми майорскими погонами, а на широкой его ладони лежал новенький, сияющий свежей эмалью орден Боевого Красного Знамени.
- Это тебе, заслужил! (Б.Волков).
",NP,1,0,1
2387,наш брат,L,"У Евгении Николаевны был чудный меццо-сопрано, и ей могла предстоять такая же блестящая артистическая карьера, какую десять лет спустя сделал [MASK] Николай. Она и начала учиться пению. Но демократические тенденции того времени не допускали подобного рода профессий: они были неприемлемы для социалиста. «Неужели вам превращаться в мешок с золотом?»—говорил Иванчин-Писарев в том же направлении действовали Богданович и я. В конце концов, вместо оперной знаменитости, вышла скромная фельдшерица-акушерка, при чем фельдшерскому искусству она обучалась в Царицыне у врача Загорского, мужа старшей сес",NP,0,0,1
2388,наш брат,L,"Покойный [MASK] по своим способностям и деятельности, если бы преследовал личные цели, мог бы быть первым в Москве капиталистом но цель его жизни была иная — жить для других,  и он для блага ближнего не щадил ни трудов, ни капитала, ни здоровья…
За четыре дня до смерти Т. В. Прохоров написал:
… моё желание постоянно стремилось к преуспеянию отечественного блага во всех отношениях — 1) Добронравие народа я предпочитал всему другому. 2) Основание всего сознавал правильное образование. 3) Правильного образования достигнуть иначе невозможно, как при влиянии христианской религии…
",NP,0,0,1
2442,голова болит,I,"‘Потому что когда я хожу на рынок и вижу много людей, моя [MASK]’",CLAUSE,0,0,0
2443,голова болит,L,"«Моя [MASK]» (букв. «я голова-болеть».)
Следует отметить, что инкорпорация существительных в тотонакских языках никогда не снижает валентности глагола, что делает тотонакские языки типологически необычными. Отсутствие явления уменьшения валентности глаголов при именной инкорпорации — достаточно распространённое среди языков мира явление — могло быть обусловлено очень строгими семантическими ограничениями для инкорпорируемых существительных. Это, в свою очередь, могло быть связано с тем, что независимые слова для обозначения частей тела во многих тотонакских языках состоят из префикса час",CLAUSE,0,0,1
2444,голова болит,L,"Творчество Александры Федоровны Селюченко — это ее мир, ее жизнь, ее радость. Все, что лепила, дарила людям, и очень переживала за дальнейшую судьбу своих изделий: «… Как их довезут? Разволновалась, словно детей нарядила. Давление поднялось, [MASK]. Родные вы мои, уехали из дома навсегда, в люди поехали. Какая судьба их там постигнет? Поехали быки, и свадьба поехала, а те три путешественника пошли пешком. Посмотрю, где они стояли, а там пустота».
Александра Селюченко достигла дальше своих современников и многих предшественников — она возвысила Опошнянскую пластику ХХ века на неизведанную",CLAUSE,0,0,1
2445,голова болит,L,— Что-то у меня [MASK]…,CLAUSE,0,0,1
2446,голова болит,L,"«Ахти, матушка, [MASK]»",CLAUSE,0,0,1
2447,голова болит,L," если раньше никогда этого не делал? Удивительная история, — заметила герцогиня, — а ещё удивительней, как в неё кто-то поверил. В самом деле, даже если предположить, что мальчик был настолько неразвит, что путал даты и не мог определить, сколько заняло на самом деле его обучение, то как случилось, что до него в каморке не доносилось ни единого звука даже во время грозы? Впрочем, у него был готов ответ на все неудобные вопросы — «У меня [MASK]», или «Я подобного не говорил». Как могло случиться, что его глаза якобы не выносили яркого света, и в то же время он ткнул пальцем в пламя свечи?",CLAUSE,1,1,1
2448,не за горами,I,"а (Знаменитая ария Пленника Солнце скрылося). Фатима сострадает ему — тайком по ночам носит пищу и успокаивает. Горцы собираются в поход, чтобы отразить нападение русского отряда. Мулла узнает тайну Фатимы и сообщает о ней Казенбеку, который решает казнить русского. Тем временем день свадьбы Фатимы [MASK]. Девушка освобождает Пленника, а тот признается ей, что любит другую. Фатиму ждет гибель за помощь Пленнику, но она сама накладывает на себя руки.
Музыкальный язык оперы лишен национального колорита. Лучшие части оперы — женский хор  д., рассказ муллы о любви Фатимы к Пленнику и черкесс",OTHER,0,0,0
2449,не за горами,I,"роисхождение Тарле никогда не скрывал. Стала знаменитой его фраза «…я не француз, а еврей, и моя фамилия произносится Та?рле», произнесённая им на первой лекции по новой истории Европы и Северной Америки первому курсу историко-международного факультета  ""Московский государственный институт международных отношений (Университет) МИД России""МГИМО МИД СССР осенью 1951 года («В СССР вовсю набирала обороты  ""Антисемитизм""антисемитская кампания, [MASK] было  ""Дело врачей""дело „врачей-убийц“, официально, по „пятому пункту“ в анкете, в МГИМО тогда не было ни одного еврея…»)
Академическая карьера
",OTHER,0,0,0
2450,не за горами,I,"а периферии построены новые магазины, ассортимент товаров мало чем уступит большим городам . Количество торговых точек перешагнуло сотенный рубеж. Лидирует в торговле Вашкинский потребительский союз во главе с председателем Валентиной Нефёдовой. ЗАО «Вашки-Насон», ещё одно крупное торговое предприятие, уверенно набирает темп и наряду с многочисленными магазинами открыло цех по выпечке хлебобулочных изделий, цех по бытовому обслуживанию населения и [MASK] открытие цеха по переработке рыбы. Все планы директора ЗАО «Вашки-Насон» Василия Сизова становятся реальностью в самое короткое время .",OTHER,0,0,0
2451,не за горами,I,"Старый  ""сёгун""сёгун посылает убийц к своему бывшему слуге, знаменитому  ""Самурай""самураю. Убийцы- ""ниндзя""ниндзя не в силах совладать с самураем, но убивают его жену. Он клянётся отомстить, и финальная битва, где ему предстоит столкнуться с тремя опаснейшими убийцами, [MASK].
В ролях
 ""Томисабуро Вакаяма""Томисабуро Вакаяма — Огами Итто",OTHER,0,1,0
2452,не за горами,I,"ЦОК высказал намерение сформировать 2 эстонских полка. Стремление эстонцев к созданию таких частей объяснялось не желанием сражаться за Временное правительство, а намерением обзавестись костяком для развертывания вооруженных сил своей страны, выход которой из состава разваливающейся на глазах Российской империи был уже [MASK].",OTHER,0,0,0
2761,косой взгляд,I,"но всегда с полным баком бензина, с кучей патронов, с грузом наркотиков и на новом блестящем «тюнингованном» или  ""Кастом (мотоцикл)""кастомизированном байке (хотя стоимость такого мотоцикла составляет тысячи и десятки тысяч долларов). Байкер немотивированно убивает любых встречных, кинувших на него [MASK], включая полицейских.
Позже образ байкера не стал более реалистичным, но одна неправда или полуправда сменилась другой, изменив точку зрения на 180 градусов.
Байкеры стали смешными и нелепыми, не способными никому дать отпор. Таким мотоклуб предстал в двух фильмах с  ""Иствуд, Клинт""Клин",NP,0,1,0
2762,косой взгляд,I,"цающая насилие, хотя довольно вспыльчивая. Сначала пытается решить все проблемы миром, и давит на совесть противнику, с трудом контролирует собственную силу из-за нежелания ее использовать. Мэйз-парень — симпатичный, но в противовес своей «дневной половине», хамоватый, громкий, сразу грубит даже за [MASK]. Чуть что, лезет в драку, Однако, как и Мэйз-девушка, беспокоится о Милл, и защищает ее, к тому же, в отличие от Мэйз-девушки он может использовать свою силу на полную. А еще он бегает за каждой юбкой, появившейся в его поле зрения.
Милл — принцесса Бартонии, которую пытаются свергнуть.",NP,0,1,0
2763,косой взгляд,I," — Дочь Четвертого Кадзекагэ и Каруры. Старшая сестра Гаары и Канкуро. Спокойная и уравновешенная девушка, которая заботится о своей семье и друзьях, немного таинственная, некоторые даже считают её странной. Она обидчива, негативно воспринимает любой [MASK] и её лучше не выводить из себя. У Тэмари прекрасная интуиция, которая никогда не подводит в беде. Среди друзей Тэмари не такая, как среди незнакомых людей, — она задорна, весела и находчива. В семье остаётся скрытной личностью, хотя не скрывает свою доброту. В компании выделяется интеллектом и будучи ниндзя-стратегом, как и  ""#Сикамар",NP,0,1,0
2764,косой взгляд,L,"Александрина отличалась высоким ростом, сложением своим походила на Наталью Николаевну, но черты лица её, в отличие от матовой бледности красавицы сестры, отдавали некоторой желтизной. Легкое косоглазие Натали (поэт называл её «моя косая мадонна»), придающее прелесть её задумчивому взору, у Александры преображалось в [MASK], отнюдь не украшавший девушку. По сообщению её племянницы  ""Арапова, Александра Петровна""А. Араповой,",NP,1,1,1
2765,под каблуком,I,"Сэр Томас Блант — прижимистый дядюшка лорда Дривера находится [MASK] у жены, от которой скрывает страшную тайну, касающуюся происхождения её бриллиантов. Надеется разбогатеть, женив безалаберного Спенни на богатой американке.",PP,0,0,0
2766,под каблуком,I,"Школьный учитель физики, живущий [MASK] у жены-истерички, изобретает  ""Машина времени""машину времени и с её помощью меняет ход истории, чтобы доказать супруге и себе, что не  ""Родион Раскольников""тварь дрожащая, а право имеет. Он нарекает себя  ""Хронос""Хроносом и начинает похищать из различных эпох технические достижения. Бэтмен, Зелёный фонарь и Чудо-женщина отправляются  ""Путешествие во времени""сквозь время на поиски негодяя и оказываются на  ""Дикий Запад""Диком Западе.
65
Однажды и вопреки, часть 2: Извращенное время
",PP,0,0,0
2767,под каблуком,I,"Далее девочка выскакивает на проезжую часть, погнавшись за  ""кошка""кошкой. Ей бежит на помощь школьный товарищ её брата, девочка Нина, которая хочет отвести её в милицию, но инициативу перехватывает семейная пара — Ляля и Муля. Ляля, властная женщина мещанского толка, из лучших побуждений решает оставить девочку себе, и Муля, привыкший быть «[MASK]» у жены, не может отговорить её от такого серьёзного шага.",PP,0,0,0
2768,под каблуком,I,"ров, а также в «историях нравов» (например, у  ""Брантом""Брантома) Анна, с опорой на некоторые оторванные от контекста пассажи в мемуарах Коммина или судебном деле маршала Рогана-Жие, представлена как циничная и расчётливая амбициозная женщина, с дурным характером, только и мечтавшая сбежать от якобы влюблённого в неё Людовика , ограбить его сокровищницу, предательски помогать врагам Франции во имя интересов Бретани и т. п. Историк  ""Жюль Мишле""Жюль Мишле, логически завершая эту традицию, представил Людовика, весьма активного политически, слабым государем, находящимся [MASK] у умной жены.",PP,0,0,0
2769,под каблуком,I,"нных и надменных людей, свысока относящихся к провинциалам. В то же время шанхайцы являются предметом восхищения благодаря их тщательному вниманию к деталям, добросовестному выполнению договорённостей и профессионализму. У многих китайцев существует убеждение, что шанхайцы-мужчины обычно находятся «[MASK]» у своих жён. В этих словах есть доля правды: шанхайские мужья зачастую одновременно выполняют обязанности кормильца, отца, повара, слесаря-сантехника, плотника и т. д.
Иммигранты
Очень небольшая доля сегодняшнего населения Шанхая являются потомками жителей старого города, некогда обнес",PP,0,0,0
2818,балансировать на грани,I,"ильм рассказывает об эпизоде  ""Гражданская война в России""Гражданской войны, когда войска под командованием  ""Фрунзе, Михаил Васильевич""М. В. Фрунзе захватили  ""Уфа""Уфу. Начало сюжета относится к февралю 1919 года, когда Фрунзе возглавляет 4-ю армию Красной армии. 4-я армия представляет собой плохо одетую и обутую, плохо вооруженную, и очень недисциплинированную массу. Комиссаров убивают, командиры своевольничают. Фрунзе приходится [MASK], чтобы сплотить армию. Одновременно развивается  ""Весеннее наступление Русской армии (1919)""наступление  ""Русская армия (1919)""Русской армии.",VP,0,0,0
2846,на свою голову,I,"На тренировке Кузю назвали Жмотярой за то, что он все время жадничает и ни с кем ничем не делится. Кузя грустный возвращается в общагу за поддержкой друзей, но там свои проблемы. Саша случайно обидел Таню, а Аллочка [MASK] решает проверить, действительно ли ее кто-нибудь любит.",PP,0,0,0
2847,на свою голову,I,"Наказание прощенного уже, но вновь согрешившего грешника, при том же наказании его не только за новый грех, но и за все прежние, покрытые уже прощением грехи, доказывает, что прощение грехов в этой жизни не дается безусловно и навсегда напротив, всякое прощение дается под условием, чтобы прощенный более не грешил. Иди и впредь не греши  . Тогда прежние грехи твои не будут вменены тебе в вину ни здесь, ни на окончательном Суде но если ты вновь начнешь грешить, то призовешь [MASK] наказание и за те грехи, за которые не был осужден и мог бы быть окончательно прощен.",PP,0,0,0
2848,на свою голову,I,"сы, главная мечта которой — зачисление в военный легион Белории. Утверждает, что родилась в простой селянской семье отставного военного. Однако с основными селянскими обязанностями типа готовки пищи, стирки и штопки белья справляется на удивление плохо. На самом деле дочь командующего пограничными Винессы. Отец хотел сына, но была дочь, и он научил её вонному делу, [MASK] сообразив, что девушке нужно быть хранительницей домашнего очага и рассылает портреты женихам, после этого Орсана убегает. Прекрасно говорит по-белорски. В моменты волнения переходит на винесский язык. Подруга Вольхи.",PP,0,0,0
2849,на свою голову,I,"ый молодой из автоботов.  При первом знакомстве производит комическое впечатление: это довольно нелепый и восторженный юнец, своего рода цельнометаллический  ""тинейджер""тинейджер, который пока ещё мало что может и умеет, но переполнен энтузиазмом и жаждет самоутвердиться. Постоянно ищет приключений [MASK]. Воин он неважный, но, желая показать себя, всегда рвётся в бой одним из первых, причём обычно выбирает противников намного крупнее и сильнее себя. Естественно, всегда бывает бит, но никаких полезных уроков для себя не извлекает, и в следующем бою повторяется то же самое, или даже хуж",PP,1,1,0
2850,на свою голову,I," Джимми (хотя за это звание соперничает с Элоизой). Полная противоположность своего отца. Добродушный, бесхитростный, слегка трусливый увалень, совершенно не приспособленный к самостоятельной жизни. По сути своей, Бизи — большой, невоспитанный ребёнок. Часто переоценивает свои возможности и находит [MASK] множество неприятностей. Как единственный сын, Бизи является наследником Люциуса, однако он слишком ленив, боится ответственности, и совершенно не разделяет идеалы отца. В принципе, не способен ни о ком заботиться. Люциус изредка пытается воспитывать непутёвого сына, однако у него мал",PP,0,1,0
2851,на свою голову,I,"После того, как Мелькор убил Финвэ и похитил Сильмариллы, Карантир вслед за своим отцом Феанором и вместе с остальными братьями принёс (в 1495 году по валинорскому летосчислению) в Тирионе Клятву именем Илуватара, призывая [MASK] Извечную Тьму, если не сдержат её, и взяв в свидетели Манвэ, Варду и благую гору Таникветил, поклявшись ненавидеть и преследовать любого, кто завладеет, получит или укроет от Феанора и его наследников Сильмариллы. Затем Карантир вместе с остальным войском нолдор ушёл в Средиземье (вероятно, принимал участие в Резне в Альквалондэ, но определённого упоминания от",PP,0,0,0
2852,на свою голову,I,"Фильм рассказывает о группе подростков, ищущих приключения [MASK]. Они садятся пьяными за руль, принимают наркотики, просто одержимы сексом и всегда готовы кого-нибудь избить.",PP,0,0,0
2853,на свою голову,I,"Можно смело добавить, что этот вид амулета несет в себе и темную сторону. Так, например, если вы его потеряете, то ждите бед и несчастий [MASK]. Афро-американцы особенно пугались, когда теряли такой талисман, об этом свидетельствуют старые записи, сделанные еще в 18 веке.
Вера в приносящую удачу кроличью лапку в североамериканском фольклоре, где легенда получила наибольшее распространение, может вести своё начало от афроамериканской народной магии, известной как  ""худду""худду. Есть несколько условий и вариаций на тему того, каким условиям должна отвечать кроличья лапка, чтобы она прино",PP,1,1,0
