,mwe,label,sentence
2292,make_scene,Q,"‘Don't make a scene, Ruth,’ Ernest pleaded."
2293,make_scene,Q,"ACTRESS Fiona Mollison, currently filming the two-part Lynda La Plante thriller, Seekers — to be shown on ITV in the New Year — will step behind the camera and turn producer for her next project."
2294,make_scene,L,"At an Italian church in 1224, he made a living nativity scene from real people and animals!"
2295,make_scene,L,"But they had made a pleasant enough scene, one with which she felt she ought to be able to identify."
2296,make_scene,L,"All the constant changing did was to make the next scene you were doing contradict the one you did yesterday, so all that had to be changed."
2297,make_scene,L,"The young Sheikh and his friends would stretch themselves on the carpet around us, their white kandoras in the half-light of night making a scene of extraordinary beauty."
2298,make_scene,I,"‘They didn't mean to hurt poor Tom, it was just a silly old accident,’ I said, partly to comfort the child and partly to prevent Richard making an angry scene in front of him."
2299,make_scene,I,Nora was determined not to make a scene; Constance was resolved not to cry.
2300,make_scene,L,"At this point a puce publican, determined to make the scene a battle-ground of the sexes, threatened the women with the law."
2301,make_scene,I,"But unfortunately unless this restraint is very clear and firmly upheld children will rapidly learn, by making a great scene, particularly in public, that they can get their own way."
2302,make_scene,L,I recently took the ‘little people’ along to my local Heron Knitting Club where they were much admired and one of our members — in fact my former knitting machine tutor — said that she had once made a whole Nativity scene with empty cones.
2303,make_scene,L,Then I knit a rouleau strip to attach to the sides of the cone so that it can be hung up.
2304,make_scene,I,"I was so outraged at this preposterous suggestion, that I got excited and was in danger of making a scene, but Philip Corder and Ian Richmond quietly took me away until I had cooled down."
2305,make_scene,I,"‘I make big scenes for fun, because I adore drama, but I can also wait ten years, wait for the right moment to come."
2306,make_scene,Q,"It was all good-natured, Anna made no scenes then that one knew of."
2307,make_scene,I,Paris was mooted but when Henrietta could not find her passport they eloped to Edinburgh.
2308,make_scene,I,"He made an emotional scene on the day she signed and told her that, if she did not sign, the company would be bankrupt and her son John would lose his home."
2309,make_scene,L,A menu system makes Screen Scenes easy to control and customize.
2310,make_scene,L,"It occurs to me, mate, this would make a neat scene for some kind of black-comedy gothic-horror viddy; just before the bit where the dismembered body — equals relics in this case — comes to life, and our hero gets —;"
2311,make_scene,Q,‘Why are you making a scene like this?
2312,make_scene,I,"She wouldn't stop at his side any more to watch him play, though he liked her to, for she was his lucky charm, and her presence concentrated his mind wonderfully."
2313,make_scene,L,That would have made rather a stirring final scene for my Education ?
2314,make_scene,Q,"It makes a fine scene, does it not?"
2315,make_scene,I,They say I had the vanity to go down to Croisset and make an embarrassing scene on his doorstep.
2316,make_scene,I,"‘If the woman objects she is being hysterical and making a scene’(58/636), an accusation that is demonstrated when Larissa and Armel quarrel about his extramarital sex life and he tells her to ‘stop this hysterical rewriting of history’(76/654)."
2317,make_scene,I,Later I made scenes with a knife and threatened to swallow a bottle of pills.’
2318,make_scene,I,"Much against the queen's will, Alice Keppel insisted on seeing the dying king; on being asked to leave the death chamber, she made an embarrassing scene and had to be escorted out."
2319,make_scene,Q,"Short of making an embarrassing scene, she hadn't much option."
2320,make_scene,I,"Go to his office and make a scene, or send him some flowers there with a really embarrassing message, or something."
2321,make_scene,I,But if I made a scene I'm pretty sure it would be me who'd come out looking like a fool.
2322,make_scene,I,"But still less did she want to make a scene or create any kind of curiosity amongst the people she had just left, so she allowed him to lead her from the room, saying, ‘Yes, we needed to discuss those — er — charts, didn't we, Dr Russell?’ in case anyone was still listening."
2323,make_scene,Q,De Gaulle was too embarrassed to make a scene of it.
2324,make_scene,I,"‘Now,’ he said through gritted teeth, ‘would you care to make a big scene in front of all the other diners, or would you like to walk out of here under your own steam?’"
2325,make_scene,I,"It made me angry, I can tell you, but there was no point in making a scene.’"
2326,make_scene,I,"In fact, he'd made a real scene about it yesterday."
2327,make_scene,I,"For a start, there was the road to face, and for another she didn't make scenes in public."
2328,make_scene,I,"She knew she was handling this badly, acting like a fool, making a scene because she couldn't face the pretence, couldn't face having to stifle her feelings, her crazy and immature hopes — hopes that would always be doomed to failure where a man like Luke Denner was concerned."
2329,make_scene,I,"She would have erupted from concealment, all guns blazing, and made the ultimate scene."
2330,make_scene,Q,She made a horrible scene outside the bank.’
2331,make_scene,I,"Throughout, he is quiet and well mannered, but eventually he walks out on them, at which they make a big scene."
2332,make_scene,I,"You see, I didn't dare make a scene as I should have done if I'd been married."
2333,make_scene,L,She makes the scenes in which she moves pornographic in the etymological sense of the word: prostitutes' tales (Greek  /pornos = prostitute).
2334,make_scene,Q,She wouldn't embarrass either of them by making a scene.
2335,make_scene,Q,"I never intended to make a scene, but —’"
2336,make_scene,I,"She left his office quietly, too raw to make a scene and attract attention, wanting only to crawl into a corner and hide."
2337,make_scene,L,Still to come on Central South…the attack of the Tigersharks.
2338,make_scene,I,"Still capable, too, of making a scene if slighted."
2339,move_goalpost,I,"So when the USA moved the goalposts by setting still-lower targets for particulates and NOx, new avenues had to be explored."
2340,move_goalpost,I,"You only have to drive through the West Midlands to see that if we are in the Super-League of top industrial nations, somebody must be moving the goalposts."
2341,move_goalpost,I,"The exam itself has been the subject of considerable dispute, with accusations that not only is the marking inconsistent and some of the markers corrupt, but that the DET and the homelands education authorities frequently ‘move the goalposts’ by altering the pass levels year by year."
2342,move_goalpost,I,"The Livingstonian GLC, even with its espousal of lesbian and gay rights, was electorally viable until Thatcher & Co., in the face of Labour defensiveness, managed to move the ideological goalposts."
2343,move_goalpost,I,"Colour Counsellors is an interior design company whose franchises help you put together fabrics, carpets and wallpapers without tramping round the shops for samples."
2344,move_goalpost,Q,Moving the goalposts
2345,move_goalpost,I,"Back down in the valley waited Frau Von Diesel, raven-haired, exotic wife of the inn-keeper."
2346,move_goalpost,Q,Newark and Sherwood District Council showed their faith with a substantial grant towards the project.
2347,move_goalpost,Q,He says: ‘They do keep moving the goalposts.
2348,move_goalpost,L,CHARLES FAWCUS
2349,move_goalpost,Q,‘I think the goalposts have been moved.
2350,move_goalpost,I,The rate of change and the lack of sincere consultation have led to an air of defeatism and concern which is frequently summed up in the analogy that they (the government) keep moving the goalposts.
2351,move_goalpost,Q,"‘Moving the goalposts like this is unfair,’ Keep said."
2352,move_goalpost,I,"The barbarism of Boipatong may ultimately move the goalposts, and perhaps rightly so, but there can be no doubt that the selectors will welcome back their Pirate King with guilt-free zeal."
2353,move_goalpost,I,"Just when you start thinking you have got this organic thing cracked, you are making money, the Soil Association move the goalposts again."
2354,move_goalpost,I,Preston had more or less given up being a New Man since Carla — it was so difficult to get it right all the time and they kept moving the goalposts — but he still liked to make the right noises.
2355,move_goalpost,I,"But Hebrews tells us that Jesus is the same yesterday, today and forever."
2356,move_goalpost,Q,That's moving the flipping goalposts isn't it?
2357,move_goalpost,I,Professor Greve says the Conservative Government moved the goalposts as far as council house building was concerned.
2358,move_goalpost,Q,Moving the Shrove Tuesday goalposts
2359,move_goalpost,Q,MOVING the goalposts will take on a whole new meaning in Sedgefield next week.
2360,move_goalpost,L,The traditional Shrove Tuesday football match is to move its goalposts 100 yards downstream.
2361,move_goalpost,I,"Since Darlington Health Authority's operational policy document was first drafted and given to committee members last year the goalposts have been moved, and Our wonderful new unit, which thousands of local people have worked so hard to raise money for, seems doomed to become a white elephant, admitting day patients only."
2362,pull_leg,Q,"‘It's all right, I'm only pulling your leg.’"
2363,pull_leg,L,"The gluteus maximus muscle in the buttocks makes it possible to pull the legs back, push the hips forward and stand up straight."
2364,pull_leg,Q,"I think she's pulling my leg, so I ask her again."
2365,pull_leg,L,I look at the false leg for a bit while he pulls up his trouser leg.
2366,pull_leg,I,"A friend had told her that they never took them off, but she had thought that he was pulling her leg."
2367,pull_leg,Q,‘I'll pull your legs.’
2368,pull_leg,L,You'll have to pull my legs.
2369,pull_leg,I,"Clair George, who recorded the conversation in his usual bombastic way, noticed a twinkle in Casey's eye as he said that, and wondered if his leg was being pulled."
2370,pull_leg,Q,She looked up sharply.
2371,pull_leg,Q,Tell me you're only pulling my leg!’
2372,pull_leg,Q,I was only pulling your leg’
2373,pull_leg,Q,I rather hope you are.
2374,pull_leg,L,"It is quite legal to go out into the countryside, find a hedgehog and pull off its legs one by one."
2375,pull_leg,I,"Pulling their leg can come later, if and when rapport has been established."
2376,pull_leg,L,"I used to tap dance, high kick, do splits, pull my legs up at the back of my head."
2377,pull_leg,I,"We used to pull his leg about this, asking him if he could remember which one it was tonight, and it goes without  saving that the two girls were not even on nodding terms with each other."
2378,pull_leg,L,"Some species of small beetles behave in a similar fashion, pulling all their legs in close to their bodies and lying absolutely still."
2379,pull_leg,Q,"It's where shaving's for weddings, ties are for funerals and tea is brewed in a billy, then swung overhead to settle the leaves (or to scare the spiders away, depending on who's pulling your leg)."
2380,pull_leg,L,Relax the leg by holding on to your ankle and pulling the leg behind you for 5 counts (see previous exercise).
2381,pull_leg,L,Take hold of your top leg by the ankle and pull back the leg as far as possible without straining.
2382,pull_leg,L,"Repeat 5 times, holding each pull for 1 second."
2383,pull_leg,L,"Repeat 5 times, holding each pull for 1 second."
2384,pull_leg,L,"Repeat 5 times, holding each pull for 1 second."
2385,pull_leg,L,"Repeat 5 times, holding each pull for 1 second."
2386,pull_leg,L,"Repeat 5 times, holding each pull for 1 second."
2387,pull_leg,L,"Repeat 5 times, holding each pull for 1 second."
2388,pull_leg,L,Roll over and repeat the last 3 exercises on the other side: Leg and Hip Stretch x 10 each way; Bottom and Thigh Streamliner x 35; Front Thigh Stretch x 5
2389,pull_leg,L,Roll over and repeat the last 2 exercises on the other side: Hip and Thigh Extender x 30; Front Thigh Stretch x 5
2390,pull_leg,L,Roll over and repeat the last 3 exercises on the other side: Leg and Hip Stretch x 10 each way; Bottom and Thigh Streamliner x 35; Front Thigh Stretch x 5
2391,pull_leg,L,Roll over and repeat the last 3 exercises on the other side: Bottom and Thigh Streamliner x 35; Hip and Thigh Extender x 35; Front Thigh Stretch x 5
2392,pull_leg,L,Roll over and repeat the last 2 exercises on the other side: Hip and Thigh Extender x 35; Front Thigh Stretch x 5
2393,pull_leg,L,Relax.
2394,pull_leg,L,BOTTOM AND THIGH STREAMLINER 22.
2395,pull_leg,L,Anyone associated with the game of rugby quite right abhors tactics which can easily cause injury.
2396,pull_leg,I,The other children pulled his leg and generally teased him about what he had seen but the child strenuously defended his story; somehow the fun had gone out of the adventure and they decided to return home.
2397,pull_leg,Q,‘You're pulling my leg!’
2398,pull_leg,I,"That quip could get you recommended to the witless corps, brother,’ the speaker put in, ‘Oh, I was only pulling her leg."
2399,pull_leg,Q,‘I said I was only pulling your leg.’
2400,pull_leg,Q,She was pulling his leg.
2401,pull_leg,I,For wisecrackers have been pulling their legs unmercifully ever since the sex and sangria saga hit the airwaves.
2402,pull_leg,L,"We tried to pull the leg up so that he wouldn't put so much weight on it, but then he only found it even harder to walk straight."
2403,pull_leg,L,Placing the doll on her lap she pulled the legs off.
2404,pull_leg,Q,John pulled his sister's leg.
2405,pull_leg,L,"He did me first and, as usual, stepped over my mattress to Brian, who suddenly snarled, ‘Don't you pull my leg, I'm not an animal.’"
2406,pull_leg,L,I pulled its short legs hard.
2407,pull_leg,L,"She tried her legs next, and they moved a bit within the straps, but her boots prevented her from pulling her legs through the loops."
2408,pull_leg,Q,"I tried to get him to return my smile, to confess that he had been pulling my leg; but his brooding face was drained of humour."
2409,pull_leg,L,"He clasped and unclasped his wiry hands two or three times as though wringing out a rag, pulled his legs on to the bed, sat back and replied in a raucous whisper."
2410,pull_leg,L,"‘The Oaks couldn't quite pull off his arms and legs, so they're helping them.’"
2411,pull_leg,I,"And the Channel Tunnel, which angered and alarmed him."
2412,pull_leg,L,"Turn away, swing the arms and club and then pull the body and legs through."
2413,pull_leg,L,The feeling is that the clubhead gets through beyond impact and literally does pull the right foot and right leg on through to make a finish.
2414,pull_leg,L,The other end had a hook which he fitted into a ring on the byre wall.
2415,pull_leg,L,3 Raise the right leg so that the knee comes up to the chest.
2416,pull_leg,L,2 Raise the foot to the highest position possible.
2417,pull_leg,L,Repeat the exercise with the other leg.
2418,pull_leg,I,"8 Equally, do not act like a martinet."
2419,pull_leg,Q,"In  's view, no matter what your age, you can take part in kiting."
2420,pull_leg,I,"She thought he was probably pulling her leg, but wouldn't actually have laid money on it — and it was there, seated at the bar, that Donal finally found her."
2421,pull_leg,Q,‘You're pulling my leg!’
2422,pull_leg,Q,"‘It's all right, Robbie, I was pulling your leg."
2423,pull_leg,I,Chatterton pulled their legs slightly and said they had better be careful not to get on the wrong side of you again and Glastonbury didn't know what the hell anyone was talking about.
2424,pull_leg,L,"In both these there is a struggle between two opposing forces, between the mariner's evil deed, and the need for penance, which provides the contrast between futility and lack of concern with which the mariner kills the albatross, rather evidently portraying what might in simple moralistic terms be defined as evil, and the desire to make amends for this wrongdoing."
2425,pull_leg,L,I scuttered around until I was facing the doors and pulled my legs in just as they opened fully.
2426,pull_leg,Q,You're pulling my leg!’
2427,pull_leg,L,‘Let me see — sit on the couch and pull up your trouser leg.
2428,pull_leg,L,No traces of any container were found.
2429,pull_leg,L,I tried to get up but my legs were pulled from under me and I was kicked by my opponent.
2430,pull_leg,Q,He was only pulling your leg.
2431,pull_leg,Q,"Oh dear, they all use to pull my blue leg when I was with them working, oh  Old Sergeant name his name was, he was the M section, maintenance section in the Signals, M section, old , Sergeant      "
2432,pull_leg,Q,And so of course they started pulling his leg then see?
2433,pull_leg,Q,well I said I think he was pulling your leg.
2434,pull_leg,Q,You don't have to say that but we all  you know you're you're pulling their leg the whole time okay?
2435,pull_plug,L,"‘D'you know because so many people switch off their TVs by remote control instead of pulling out the plug, they go on using electricity, the same in one night that would power Leicester for one day."
2436,pull_plug,I,"This would entitle them to sack Eurotunnel's management, bring in new equity participation, and pull the plug on the £1bn invested by existing shareholders in the project."
2437,pull_plug,Q,Why ITV are pulling plugs: Neil Wilson looks behind the screens at the changing picture of televised sport
2438,pull_plug,Q,The banks can pull the plug.
2439,pull_plug,I,"Practically, the banks are not wishing to pull the plug."
2440,pull_plug,I,THE LATEST controversy over political interference in research surfaced when a Sunday newspaper reported that the Prime Minister had personally pulled the plug on Department of Health funding for a survey of sexual habits to help scientists to predict the spread of Aids.
2441,pull_plug,I,The banks can technically pull the plug on Eurotunnel.
2442,pull_plug,L,McKenzie tried to push her head under water but she pulled out the plug.
2443,pull_plug,Q,"Which was something of a racket, plus Bazooka Joe kept on pulling the plugs on us trying to get us off the stage."
2444,pull_plug,Q,There was a huge row within the Owen family and for a while it looked as if the plug would be pulled immediately.
2445,pull_plug,I,It was not for the Government to pull the plug on a venture which was running and had cost Mr Murdoch ‘vast amounts of money’.
2446,pull_plug,I,"Bankruptcies, mostly property-related, totalled ¥931 billion in the first two months of 1991, and the total will rise in the new financial year, starting April 1st, as banks pull the plug on other overborrowed customers."
2447,pull_plug,L,"‘Next time you think a job needs doing,’ he said, knowing her to be listening, ‘tell me."
2448,pull_plug,L,Someone gets strangled in the wire and pulls out the plug.
2449,pull_plug,I,Art Sales: When the bank pulls the plug
2450,pull_plug,I,BT told to pull the plug on chatlines
2451,pull_plug,I,BRITISH Telecom was ordered to pull the plug on chatline services last night after the failure of a last minute legal challenge.
2452,pull_plug,I,"Earlier Sir Bryan's office had been forced to withdraw an announcement about the shutdown decision because of the legal challenge, but he later issued the formal order to British Telecom to pull the plug."
2453,pull_plug,L,"With less than an hour of daylight remaining, he carried a flashlight — not that it would be of much help with the rain cascading down as if the Maya Rain God had corralled every raincloud in Central America and pulled the plugs out."
2454,pull_plug,I,This would make it between 4 and 15 times as expensive as power from either coal-fired power stations or the new breed of combined-cycle gas turbine plants.
2455,pull_plug,Q,The Press has introduced into common speech such expressions as ‘pulling the plug’ or ‘switching off the machine’.
2456,pull_plug,Q,"Turning off the ventilator, ‘pulling the plug’, the argument goes, is an omission, rather than a positive act."
2457,pull_plug,Q,‘Pulling the plug’ is not an event to tax the criminal lawyer.
2458,pull_plug,Q,‘Pulling the plug’ in such a case is significant from a medical-legal point of view.
2459,pull_plug,I,"Whether a court would grant a patient an order requiring a doctor or whoever to cease treatment, to ‘pull the plug’, is not yet known in England."
2460,pull_plug,I,"In partnerships at levels one and two, the parent body may pull the plug or change the terms of reference because the partnership activity is not essential to the main business of the company."
2461,pull_plug,I,Britain pulls plug on PWR safety research
2462,pull_plug,I,THE BRITISH government has decided to pull the plug on a European investigation into what happens when a pressurised-water reactor goes badly wrong.
2463,pull_plug,I,"Property shares will get a shot-in-the-arm should one of their over-geared number announce that its bankers are backing it into the New Year, rather than pulling the plug."
2464,pull_plug,Q,"However, Keegan's No 2, Terry McDermott, hinted that the move could be sorted out in the next few days."
2465,pull_plug,I,THE plug has finally been pulled on the London Ambulance Service computer that may have been responsible for up to 20 deaths last week.
2466,pull_plug,Q,They studied referees' reports and may recommend pulling the plug again after the final at Wembley on March 27.
2467,pull_plug,I,‘Business and financial control will pass from this region to Europe.
2468,pull_plug,L,Unfortunately someone pulled the sink plug and I lost the lot
2469,pull_plug,I,"But Keegan is ready to pull the plug on a £500,000 deal for Mechelen's Swedish striker Kennet Andersson."
2470,pull_plug,I,Racing's big spenders from the Middle East are threatening to pull the plug — and take their horses to France in search of bigger prize money.
2471,pull_plug,Q,MILLIONAIRE squire Sir John Pollen has pulled the plug on the public phone box that has stood in his village for 30 years.
2472,pull_plug,I,Tottenham have failed to prise Sheringham away from the City ground and are still looking for a replacement for Gary Lineker.
2473,pull_plug,L,She pulled her plug from the phone.
2474,pull_plug,I,But Intel insists that DEC was still showing interest in marketing the follow-on Paragon machine and that it pulled the plug on the deal because it was not satisfied with DEC's level of commitment.
2475,pull_plug,Q,They fear that bankers may now reckon to get a better return by selling off firms' assets quickly than by keeping debtors alive.
2476,pull_plug,I,"Solbourne Computer Inc, following its grim decision earlier this year to pull the plug on its direct sales European operations,(UX No 396), has appointed Aylesbury, Buckinghamshire-based, Computer International Ltd to distribute its wares in the UK."
2477,pull_plug,I,"Wavetracer Inc, the Acton, Massachusetts-based manufacturer of low-end massively parallel processing systems, has closed down its hardware business after investors pulled the plug and refused to invest further capital ."
2478,pull_plug,I,The Japanese are being made to suffer what is for them a serious loss of face in having to pull the plug on the fifteen-month-old Massachusetts-based operation set up to build and sell Intel i860 boxes under a five-year commitment to the project.
2479,pull_plug,I,"Sources close to the company say Goldmine backer, Swiss entrepreneur Niels Rasmussen — owner of Nercom Informatik — has pulled the plug on any further investment in the firm."
2480,pull_plug,I,"Following a decision earlier in the year to scale down its workstation business,(UX No 368) Solbourne Computer Inc, Longmont, Colorado, has pulled the plug on its direct sales operations in Europe, claiming ‘lack of business.’"
2481,pull_plug,I,"The FRISC chip, which also gave its name to the operation responsible for it, had reportedly reached working silicon and was being put on graphics cards and SBus accelerators for the Sun marketplace when Micron pulled the plug."
2482,pull_plug,I,"American, based in Forth Worth, Texas, announced earlier this week it was pulling the plug on the Stansted to Chicago daily route, because of losses mounting to $10 million."
2483,pull_plug,L,"Learning to relax is like pulling a plug at the bottom of your stress glass, gradually the tension and stress drain away."
2484,pull_plug,I,"he had pulled the plug on printed circuits,"
2485,pull_plug,L,"Later, when they are both tucked in, one at each end of Xanthe's bed tickling toes together on purpose, they beg her"
2486,pull_plug,Q,"But they pulled the plug on the Belial neural net before we could use the security drones to trace their actions, risking the lives of everybody."
2487,pull_plug,I,Chris Berry's bank changed their mind about funding the new block and pulled the plug.
2488,pull_plug,L,He uses a special tool called a cheese iron to pull a long plug of cheese out of one truckle from each day's production.
2489,pull_plug,Q,Pulling the plug
2490,pull_plug,L,I don't shut all the internal doors and I certainly don't pull most plugs out at the socket.
2491,pull_plug,I,"She had also considered that Vaclav Trefusis would eventually get tired enough to stretch his authority and pull the plug anyway, listing his Dreamers as acceptable losses."
2492,pull_plug,Q,"‘They'll pull the plug, no matter what the law says.’"
2493,pull_plug,I,‘When you pulled the plug on CBN and the Contra deal?
2494,pull_plug,L,"Feeling restless and irritable and in no mood for doing her ironing, she pulled the plug out with an angry little jerk."
2495,pull_plug,I,By the time It had gone through its trauma Jann Wenner and Mick Jagger had pulled the plug on the London Rolling Stone.
2496,pull_plug,L,The same is true of Windows itself.
2497,pull_plug,I,"If the plug is pulled on the tour, there'll be a scramble to replace the Boks…but I believe the RFU are already looking to France to step into the breach."
2498,pull_plug,L,Now when you hear that mentioned in the betting shops go no and pull the plugs out of the television.
2499,pull_plug,L,when I pulled the bath plug
2500,pull_plug,L,’ Anybody could've gone outside and pulled a plug out of the wall and the show would've been off the air A lot of people probably wish they had.’
2501,pull_plug,L,All was going well until a passing lad with a sense of fun (?) pulled out the plug.
2502,pull_plug,L,Therese followed the fire flex along the stage and pulled the plug from the socket.
2503,pull_plug,I,the Commission were gonna pull the plug on  because of your failure while you were in control to adhere to the programme
2504,pull_plug,L,When it steadied she pulled out the bath plug and knelt to hold her protesting head under the running water from the tap.
2506,pull_plug,I,"‘We feel that if we did not pursue this second transplant it would be like, to put it bluntly, pulling the plug on her."
2507,pull_plug,I,"It has also been agreed that Italy will pay a reciprocal visit to Dublin in April when they will take part in a Four Nations competition to replace the Home International championships, following England's decision to pull the plug on the domestic series last season."
2508,pull_plug,I,"It has also been agreed that Italy will pay a reciprocal visit to Dublin in April when they will take part in a Four Nations competition to replace the Home International championships, following England's decision to pull the plug on the domestic series last season."
2509,pull_plug,I,"IN view of all the talk about a resumption of political talks, I've been looking at the last word of the Ulster Unionists on the subject, delivered just before the plug was pulled last October."
2510,pull_plug,I,"However, he accepted that Digital also had to consider the effect on its market credibility if it pulled the plug on manufacturing operations in Britain, which accounted for a quarter of the firm's European sales."
2511,pull_plug,I,"THE BBC last night axed Eldorado, the supersoap set on the sunny Costa del Sol that turned into a multi-million pound flop."
2512,pull_plug,I,"The Monktonhall miners have secured a number of lucrative deals, including one with ScottishPower which is for five years and believed to be worth £10 million."
2513,pull_plug,I,By Graeme Stewart Industry Correspondent
2514,pull_plug,I,well they think they'll pull the plug on it
2515,pull_punch,L,"(b) Pull back the spent reverse punch, using this action to help unroll the back fist."
2516,pull_punch,L,"Roundhouse kick (a) Pull back the spent reverse punch, using this action to help bring your kicking knee across the front of your body"
2517,pull_punch,I,Prost's racing glove conceals an iron fist Alan Henry finds that the three-times world champion does not pull many punches in his candid tale of life on the grand prix circuit.
2518,pull_punch,I,"The three-times world champion has a good tale to tell and, while the format could have done with more meat on the bones, this volume certainly does not pull any punches."
2519,pull_punch,Q,"But this man will pull no punches when he is irked: as the head of the Thatcher loyalists determined that she should fight to the end, he threatened to floor a Thatcher aide who was guarding her door unless he allowed him in to see her."
2520,pull_punch,L,"The twins, both 22, though Kevin is 11 minutes older, pulled no punches in the welterweight bout and Steve tells Associated Press: ‘If I'd had the chance, I'd have knocked him out.’"
2521,pull_punch,I,The idea was impact and it succeeded.
2522,pull_punch,Q,Yet another major error is to pull your punches.
2523,pull_punch,I,"They start at the beginning and tell the whole story, pulling no mathematical punches but providing so much historical and biographical material, as well as physical explanations, that a complete mathematical ignoramus could gain much from the work by reading the words and skipping the equations."
2524,pull_punch,I,The backdrop of 1950s Harlem is violent and sinister and the direction pulls few punches.
2525,pull_punch,Q,Steve's not in the mood to pull any punches…
2526,pull_punch,I,It was callous of him to embitter and spoil their parents' lives.
2527,pull_punch,I,"Ramsay early on made use of a drapery painter to fill in the clothes, as in the portrait of Dr Richard Mead."
2528,pull_punch,I,FOR 20 years Barry Norman has been the Mr Cool of movie reviewing.
2529,pull_punch,Q,CATHERINE O'BRIEN
2530,pull_punch,I,Keegan had a sorry end to a match that began with such bright promise.
2531,pull_punch,I,"It is only a couple of years ago that Jenkins rejected out of hand the Wales involvement he has now taken on, and — until Davies and the Wales manager, Robert Norster, beat their path to his door — he has tended to use the expression ‘poisoned chalice’ whenever anyone sounded out his interest or rather the lack of it."
2532,pull_punch,L,"When she play-fought with Elie, Billy's mongrel dog, Harriet actually pulled her punches when unleashing swipes with her paws that could easily have crushed the dog's skull."
2533,pull_punch,I,"It's just a shame they still don't seem to want to take any real risks because as things now stand, they're still guilty of merely coasting."
2534,pull_punch,I,"The Mani Pulite — clean hands — investigation in Italy that has now snared Ing C Olivetti & Co SpA (see page seven) has won universal admiration for its thoroughness and determination not to pull punches; our only concern is that if you simply put the two words Mani and Pulite together, the thing doesn't sound nearly so squeaky clean…"
2535,pull_punch,Q,"‘Good,’ said Polly, with satisfaction, as if she needn't worry now about pulling any punches."
2536,pull_punch,I,"Last week's National Audit Report on the ‘Quality of Road and Bridge Construction’ pulls few punches in its look at the work of the Department of Transport, the Welsh Office and the Scottish Development Office."
2537,pull_punch,Q,"He had evidently been in fear of his life and purchased the weapon for that reason, since he had already been attacked on two previous occasions."
2538,pull_punch,I,"It was extremely effective, didn't pull any punches, but had caught my eye and made me think."
2539,pull_punch,I,Nizan generally spoke his mind and refused to pull his punches.
2540,pull_punch,Q,"‘I warn you — I'm not going to pull any punches,’ Howard tells Miriam when she comes back the following week with the film crew."
2541,pull_punch,I,But it attempts to do what advertising rarely does.
2542,pull_punch,Q,"Yet while she's been pulling no punches as the dynamic young WPC, Jane's been wrestling with the thorny dilemma of whether she can find lasting love with teacher Grant Mitchell played by Craig McLachlan."
2543,pull_punch,Q,"The headmaster would  never tell him, and most of this lot will pull their punches."
2544,pull_punch,I,"There is plenty of good material here — about the proliferation of prostitution around foreign military bases, for instance, or about the men's club atmosphere of international policy-making circles."
2545,pull_punch,Q,"COP don't believe in pulling punches, and while they're not too high up in the musical originality stakes, there's blood and fire mixed in there somewhere."
2546,pull_punch,I,BOXER Frank Bruno said he would ‘pull no punches’ in his campaign to help underprivileged young people when he joined more than 400 youngsters being given a new chance in life by the Prince's Trust at a special promotion in Ayr yesterday.
2547,pull_weight,L,"Wait for the opponent to move, or force him to pull his weight off the front foot before sweeping or hooking it."
2548,pull_weight,I,"Moreover, control upon those members of the section who are not pulling their weight is often asserted from below, as it was in the mocking manner in which the policeman quoted above reported his colleague's absence from work due to migraine."
2549,pull_weight,Q,"You may well be better off without him instead of living in limbo, not knowing what he's thinking or why he's acting in this way."
2550,pull_weight,I,"Germany's chancellor, Helmut Kohl, is determined that, despite opposition from the left, his country should then pull its proper weight."
2551,pull_weight,L,"Where two tractors are of equal power, the heavier will probably need to be in a lower gear to pull the same weight."
2552,pull_weight,I,Perhaps you will have a part-time job and a small capital reserve to tide you over the lean years until the farm is pulling its weight.
2553,pull_weight,I,"Now that the eight year journey to Passion is complete it is all of our responsibility to get out there and get Passion into bookshops, onto bookshelves and onto reading lists."
2554,pull_weight,I,Ask yourself whether others who live in your home are pulling their weight.
2555,pull_weight,Q,"But if anyone wasn't pulling his weight, Herbert Chapman soon got to know about it.’"
2556,pull_weight,I,"If someone at work is not pulling their weight, we must be straightforward and talk to them without anger, remaining tolerant even if they are cynical."
2557,pull_weight,I,"We have been brought up to regard the house as our domain, and, despite wanting a man to pull his weight, can resent the feeling of being usurped."
2558,pull_weight,I,"It is a pity that our share of the glory at CERN — Britain pays a lot of money into this uniquely successful collaboration each year — is marred by European complaints that this country is not pulling its weight in international projects, such as nuclear safety research (see opposite) or fusion."
2559,pull_weight,I,Often it is the company wife who is being quietly summed up to see if she can ‘keep up’ with her husband or pull her weight in a job which makes a lot of social demands.
2560,pull_weight,I,"However, our children are still very young and I think my wife would find it difficult if evening and weekend working became a regular commitment.’"
2561,pull_weight,L,"‘I can pull weights,’ said Nicholas."
2562,pull_weight,Q,"He didn't pull his weight, but knew how to keep it from the consultants."
2563,pull_weight,Q,"Instead, he found only despair."
2564,pull_weight,Q,"‘I came back because I was hoping to get some England recognition and thought my chances would improve, especially under a manager whom I loved working with at Sheffield Wednesday,’ the player admitted."
2565,pull_weight,I,(A teenager who forgets to call in at the appointed time may cause real distress).
2566,pull_weight,I,"‘Just you remember what I said,’ the bird told her."
2567,pull_weight,I,PRINCE Michael of Kent has launched a thinly veiled attack on freeloading members of the royal family.
2568,pull_weight,I,"We went in at 35, sir!"
