mwe;label;sentence;par
смотреть в лицо;I;"ую работу — управление макетом космического корабля в карнавале. Однако Эмприан,  ""инопланетянин""инопланетянин, подменяет макет реальным космическим кораблем, и, выдавая себя за гигантского говорящего цыпленка, приглашает на борт группу несостоявшихся членов общества, каждый из которых отказывается смотреть в лицо фактам в их жизни. Пойманным в ловушку на борту космического корабля Маре Мэттьюс, Эрджею Бисли, Сьюэн Бисли, Бадди Лайману, Томми «Небсу» Шедбари, Дониз Уард предлагают возможность колонизировать планету, которая может угрожать и собственной планете инопланетянина и Земле в ближайше";3
смотреть в лицо;I;"которых находится большая фотография молодой женщины. В поисках помощи он входит в старый дом, находящийся около кладбища, жители этого дома на удивление отказывают ему в помощи. За исключением эмоциональной молодой женщины, изображение которой находится в часах, все они ведут себя подло и избегают смотреть в лицо действительности.
Когда Нортон пытается выйти из парадной двери, он вынужден подняться назад по лестнице, словно скованный таинственным принуждением, и обнаруживает, что дом — это логово  ""инопланетянин""инопланетянина, который держит в нём группу безнадежных людей в подвешенном време";3
смотреть в лицо;I;Горацио Джексон: «Мы не можем летать на луну. Мы не можем попрать смерть. Нужно смотреть в лицо фактам».;2
смотреть в лицо;L;"Пророк изображён с рожками вследствие неверного перевода  ""Вульгата""Вульгатой нескольких строчек библейской книги « ""Исход""Исход». В тексте на  ""иврит""иврите сказано, что израильтянам было трудно смотреть в лицо Моисея, ?? ??? ??? ???? (ки каран ор пнав). Однако, слово «карнайим» (??????) имеет на иврите несколько значений (аналогично, например, русскому слову « ""ключ (значения)""ключ», так же имеющему множество значений). И с иврита его можно перевести, в том числе, и как «рога», и как «лучи». В данном конкретном случае, зная, что слово «ор» (???) на иврите обозначает «свет», то словосочетание";2
смотреть в лицо;L;"кеана ( ""Иохельсон""Иохельсон, «Материалы по изучению юкагирского языка и фольклора»). У многих первобытных племён обнаружены ещё более яркие примеры табу, чем в классической стране табу, Полинезии. Таковы, например, запрещения говорить с родными  ""Родственные отношения""братьями и  ""сестра""сёстрами, смотреть в лицо родственникам определённых категорий близости и т. п. — запрещения, имеющие тот же генезис, как и религиозные табу вообще, то есть тенденцию создавать «распространительные» ограничения вокруг основного запрета, имевшего своё основание (запрещение браков между родными братьями и сёстр";2
куда ветер дует;I;"естные « ""копы""копы», гордо бросившие свой полицейский жетон на стол начальнику и ушедшие в частный сыск (опять же, с непременной записью в «военном билете»). Если герой очередного фильма или сериала ругал некую абстрактную «власть», то можно было считать, что успех такому фильмусериалу уже обеспечен. Если же он верил в соблюдение всех правил, процедур и служебных инструкций — он заведомо был провальным проектом. На съёмки команды «А» вереницей потянулся поток знаменитостей, которые быстро смекнули «откуда ветер дует» и приняли решение: «Хоть с кем, главное на экране, с армией — так с армией».";2
куда ветер дует;I;Примеры: зайти в тупик, бить ключом, держать камень за пазухой, водить за нос   знать, куда ветер дует (дословно — «знать, куда прыгнет кошка»).;2
поставить точку;I;"19 мая 2012 года в финале Лиги чемпионов Арьен, при счёте 1:1 не реализовал пенальти в дополнительное время этот пенальти мог поставить точку в матче, но удар Арьена был парирован голкипером «Челси». «Бавария» проиграла матч в серии пенальти. Несмотря на общественное давление, винившее Арьена в провале финальной игры ЛЧ и сезона в Бундеслиге, клуб продлил контракт с игроком на срок до 30 июня 2015 года. Год спустя в финале Лиги чемпионов, 25 мая 2013 года Роббен сначала отдал голевую передачу, а на 89 минуте при счёте 1:1 забил победный гол в ворота  ""Дортмунд""дортмундской « ""Боруссия (футболь";2
поставить точку;I;ого фильма, охватывают четыре времени: начало прошлого века, тридцатые годы, шестидесятые и середину 90-х. Всю свою жизнь Борис Григорьев пытается раскрыть тайну страшного пророчества, сделанного таинственной старухой. Мистические и жуткие события, берущие начало в далеком 1913 году, сегодня готовы поставить точку и в судьбе сына Бориса Григорьева — молодого историка Вадима Григорьева, вынужденного работать охранником в старинном отеле. Постепенно Вадим понимает, что это неожиданное трудоустройство неслучайно. Именно с загадочного убийства в этом отеле и начинается история под названием «Крест;2
поставить точку;I;В 1941 году альтернативного мира «Варианта „Бис“» Советский Союз оказался более готовым к вторжению немецко-фашистских войск. Не было ни битвы под Москвой, ни блокады Ленинграда, и летом 1944 г. крупномасштабное стремительное советское наступление должно было окончательно поставить точку в Великой Отечественной войне. Кроме того, флот СССР в этом мире располагал своим авианосцем «Чапаев», линейным крейсером «Кронштадт» и линкором «Советский Союз».;2
поставить точку;I;"Партия прошла в активной, принципиальной борьбе. Топалов атаковал, Ананд точно и изобретательно защищался. Уже после 32 хода позиция приняла совершенно безжизненный вид, фактически, здесь игрокам следовало поставить точку и согласиться на ничью. Однако из-за принятых по инициативе болгарской стороны  ""Софийские правила""софийских правил прямое соглашение на ничью между соперниками не допускалось. Только этим можно объяснить последние ходы: чтобы не заниматься бессмысленным маневрированием, игроки просто разменяли фигуры и доиграли до вечного шаха.";2
поставить точку;I;"язанности премьер-министра Абдалле Абдуррахману ат-Тани, сказал, что Майтыг смог заручиться поддержкой только 113 депутатов вместо необходимых 120 голосов, признал его избрание недействительным, сказав, что ат-Тани продолжит исполнять обязанности премьер-министра до избрания нового. Но затем, решив поставить точку в процессе политической нестабильности, Президент Всеобщего национального конгресса Ливии Нури Абусамэйни  ""5 мая""5 мая утвердил Ахмеда Майтыга в должности нового премьер-министра:
 ""19 мая""19 мая в правительстве премьер-министра страны Абдуллы Абдурахмана ат-Тани предложили снова пр";3
поставить точку;I;"с, Хулии, Пабло и Миреи. Маргарита, мать Хулии, узнав, что ее сестра Динора встречается с Амадором, у которого есть семья, решает прекратить эти отношения и спасти сестру от роковой ошибки. Однако Динора не желает расставаться с любовником, и влюбленные принимают решение бежать. Узнав об их планах, Маргарита запирает сестру, а сама направляется к Амадору, чтобы поставить точку в этой истории. Сев к нему в машину, она принимается уговаривать мужчину оставить ее сестру в покое, в результате чего начинается ссора, за которой следует авария, в которой Аденор и Маргарита погибают…
Создатели сериала";3
поставить точку;I;"только «за сигнал» «Радио-1» составлял $1,3 млн. Структуры  ""ВГТРК""ВГТРК подали уже несколько исков к радиостанции, и в начале мая приняли решение приостановить вещание. Диана Берлин вымолила лишь разрешение повещать ещё немного для ветеранов на майские праздники. В ночь с 14 мая на 15 мая 2000 года «Радио-1» замолчало. «Московит» не надеялся вернуть деньги, вложенные в радиостанцию. Но, на всякий случай, структуры «Московита» тоже подали иски к радиостанции. По искам ВГТРК, из офиса «Радио-1» была вывезена вся техника. На этом, конечно, можно поставить точку в истории, но есть и вторая часть.";2
поставить точку;I;После того как дурман аромата любви проходит, люди обнаруживают себя раздетыми в объятьях друг друга. Смущённо одеваясь, все негласно решают «забыть» о произошедшем. Вместо Гренуя казнят невиновного, лишь бы поставить точку в этой истории.;2
поставить точку;I;ский состав смирился с тем, что сериал находится на грани закрытия. Роуэн отметила, что «когда четвёртый сезон был заказан лишь на 16 эпизодов, стало ясно, что сериал скоро закроют». 3 января 2007 года канал официально объявил о закрытии шоу. В заявлении Шварц сказал: «Сейчас самое подходящее время поставить точку — лучше уходить на вершине успеха». На своём официальном сайте «» запустил кампанию «  ..», собравшую 740 тысяч подписей. Возникли слухи, что сериал закупит канала «   ». В январе 2007 года президент « », Дон Острофф подтвердил, что велось обсуждение создания полнометражного фильма, ;3
поставить точку;I;"В декабре  ""2009 год""2009 года Семён Якубов принял решение снова выйти на старт Ралли Дакар в  ""Ралли Дакар 2010""2010 году и на этом поставить точку в своей спортивной карьере.";2
поставить точку;I;" изначально все знали, что „Люда“ — не столько галерея, сколько проект, когда этот год его существования стал подходить к концу, у тех, кто его делал, появилось реальное желание продолжить — снять какое-то, может быть, другое помещение и там устроить то же самое. Но „Люда“ — проект завершённый, продолжать его нет смысла. Мы все это прекрасно понимали. И когда осенью в „Этажах“ появилась идея сделать такую итоговую выставку — и я, и художники поняли, что это лучший финал этой истории. Не продолжать, а просто собраться вместе и дружно поставить точку» —  ""Белый, Пётр""Петр Белый, 2009.
Источники
";3
поставить точку;I;На съездах и конференциях травматологов СССР он всегда представлял обширный клинический материал своего отделения. Его доклады часто давали возможность поставить точку в дискуссиях об эффективности или бесполезности применения на практике того или иного метода лечения.;2
поставить точку;I;рхо-капиталистами, которые используют этот термин отлично от «реально существующего капитализма». В ответ на заявления, что он использует термин «капитализм» неправильно, Карсон говорит, что он сознательно намерен возродить то, что по его утверждению, является изначальным определением слова, чтобы «поставить точку». Он утверждает, что «термин „капитализм“, так, как он применялся первоначально, не относится к свободному рынку, а к типу государственной классовой системы, в которой капиталисты контролировали государство и государство вмешивалось в рынок от их имени». Карсон считает, что «реально ;3
поставить точку;I;"Захват Кыски должен был поставить точку в Алеутской кампании, и американское командование, помня о кровавом  ""битва за Атту""сражении за Атту, запланировало к высадке значительные силы. В районе острова  ""Адак""Адак было сосредоточено более 100 кораблей, силы десанта составляли 30 000 американских пехотинцев и 5 500 канадских. Кроме того, начиная с конца июля Кыска подвергался авианалётам и обстрелам с моря, в общей сложности в течение июля  ""11-я воздушная армия (США)""11-я воздушная армия (США) сбросила на остров 424 тонны бомб, в то время как корабельная артиллерия выпустила 330 тонн снарядов.";3
поставить точку;I;"Прошлое.  ""Кремона""Кремона. Беременной жене Никколо Буссотти Анне старуха-гадалка Ческа говорит о будущем, излагая скорее нам, нежели собеседнице, канву истории скрипки, которую доделывает великий мастер. А роды будут тяжёлыми. И смерть матери и ребёнка заставит мастера поставить точку. Последняя его скрипка оказывается в монастыре, и в течение 100 лет на ней играют лучшие дети-музыканты, воспитывающиеся в монастыре. Пока один из этих детей, Каспар Вайсс, не привлекает внимание венского маэстро француза Жоржа Пуссена, не слишком удачливого музыканта, преподавателя музыки и изобретателя  ""метро";2
поставить точку;I;опубликованных ранее Ватиканом. В отчёте комиссия просила дать ответ на 47 сформулированных ею вопросов и отметила, что полученных материалов недостаточно для оценки роли Ватикана во время Холокоста. «Ни один серьёзный историк не согласится с тем, что на основании этих отредактированных томов можно поставить точку на этой теме», — сказано в отчёте, в котором были затребованы дополнительные архивные документы. Согласно некоторым источникам профессор Вистрих ещё до начала работы комиссии высказал предположение о том, что исследование, основанное не на оригинальном архивном материале, а на 11 том;3
поставить точку;I;"ская архиепископская династия соперничала как с Константинопольским патриархатом, выступая против влияния  ""Несторианство""несторианства, так и с властью римского префекта. В 325 году императором Константином Великим был созван  ""Первый Никейский собор""Никейский собор, основной задачей которого было поставить точку в религиозных спорах между александрийским епископом  ""Александр Александрийский""Александром и популярным в народе  ""пресвитер""пресвитером  ""Арий""Арием (эти споры стали переходить в массовые стычки между сторонниками Александра и Ария на улицах и рынках Александрии). Итогом Никейског";2
поставить точку;I;ризнавая «Дьяволицы» наиболее совершенным фильмом Клузо, Базен вместе с тем сожалеет, что режиссёр ничего не смог добавить к жанровым канонам. Персонажи фильма типизированы, что лишает их психологической глубины, а знаменитая и без конца имитируемая концовка — признак нарративной слабости: вместо того, чтобы поставить точку, зрителя заставляют ждать продолжения. Как бы вняв критике Базена, создатели ремейка развернули заложенный Клузо намёк в полноценное продолжение: под конец фильма главная героиня приходит в себя и «добивает» своего мучителя. Финальная сцена у бассейна полна насилия и крови.;2
поставить точку;I;Некоторые песни были написаны Сергеем Михалком ещё в 2008 году, но в  не вошли. На «Культпросвете» Михалок решил поставить точку на два — три года в выпуске альбомов, чтобы подкопить достойного материала для будущей пластинки.;2
поставить точку;I;"Мещерский получил наибольшую известность как влиятельный консервативный публицист и консультант правительства (сперва  ""Александр ""Александра , затем, после кратковременной опалы, —  ""Николай ""Николая ), прославившийся своим предложением «поставить точку» реформам Александра .";2
поставить точку;I;"Приоритетная задача  . Медведев о повышении зарплаты военнослужащим В преддверии Бюджетного послания Федеральному Собранию Президент Российской Федерации Дмитрий Медведев на очередном совещании особо отметил, в ряде задач требующих неотложного решения вопросы, напрямую касающиеся военнослужащих. Цитируем: «Завтра у нас бюджетное послание, поэтому, сегодня по целому ряду вопросов нужно будет поставить точку. Немалые средства, сверх заявленных, запрошенные на реформирование системы денежного довольствия военнослужащих в 2012 году, очевидно, что это, в общем, приоритетная задача»
Примечания";3
поставить точку;I;"ьд женился в  ""Данциг""Данциге в третий раз на  ""Екатерина Иоанновна""Екатерине Иоанновне, единокровной племяннице русского царя  ""Пётр ""Петра . Брачный договор дополнял союзнический договор, который позволял России размещать войска на севере Германии. Карлу Леопольду русские войска были нужны, чтобы поставить точку в его конфликте с рыцарями. В этом браке родилась дочь Елизавета Катерина Кристина, будущая Анна Леопольдовна. Брак между Карлом Леопольдом и Екатериной Иоанновной тоже не стал счастливым. Герцог обращался с Екатериной грубо и даже жестоко. В  ""1716 год""1716 году Леопольд навлёк на с";2
поставить точку;I; учёных под руководством Дидье Рауля в конце 1990-х годов было проведено исследование останков жертв болезни, взятых из двух «чумных рвов» в Южной Франции, один из которых датируется 1348—1350 годами, другой — более поздним временем. В обоих случаях была найдена ДНК бактерии . , отсутствующая в контрольных образцах из останков людей того же времени, умерших от иных причин. Результаты были подтверждены ещё в нескольких лабораториях в нескольких странах. Таким образом, по мнению Дидье Рауля, в споре об этиологии Чёрной смерти можно поставить точку — её виновницей, без сомнения, была бактерия . .;2
поставить точку;I;"устроенный в посольстве, куда прибывает пьяный Чак, собираясь сделать  ""Блэр Уолдорф""Блэр предложение.  ""Блэр Уолдорф""Блэр, так и не узнав о его намерениях, покидает вечер после ссоры с ним. Тем временем Луи предлагает ей руку и сердце, на что она отвечает согласием. Затем, намереваясь окончательно поставить точку в их отношениях,  ""Блэр Уолдорф""Блэр приходит к Чаку, который, не желая отпускать ее, едва не применяет физическую силу, в итоге лишь поранив себя. А в  ""Нью-Йорк""Нью-Йорк в это время возвращается Джек, который, играя двойную роль, помогает Чаку уничтожить Рассела. Тот, в свою очеред";2
поставить точку;I;"Коменданту с. Алтайского Баричу. На селах Демино и Александровка поставить точку. Нужно стереть эти села с лица земли. Основания есть. Исполнение поручить прапорщику Кирьянову.
2-й полк Кокорина перехватил отряд Кирьянова под Куяганом и разбил его.
";3
поставить точку;I; обратно в Европу через Стамбул. 15 октября 1840 года в столице Османской империи он встретился с лордом Понсонби, которому предложил обратиться к султану с просьбой издать декрет, формально осуждающий кровавый навет, аналогично изданному в своё время указу Сулеймана  Великолепного, и таким образом поставить точку над обоими делами, в Дамаске и на Родосе. Послу Британии эта идея пришлась по душе, и в течение недели он организовал для Монтефиоре встречу с Мустафой Рашид Пашой. Монтефиоре подготовил предлагаемый текст указа в переводе на французский язык, зачитал его Рашид Паше, реакция которого;3
поставить точку;I;"ардский университет""Гарвардский университет в Бостоне. Тем не менее, Джеймс приезжает в Нью-Йорк и первым делом едет к Эмили. Джеймс чувствует себя виноватым в том, что об её связи с Коннеллом узнали все. Но Эмили говорит, что ей от этого стало легче и она, отчасти, благодарна Джеймсу за то, что он помог поставить точку в отношениях с Коннеллом. Эмили приглашает Джеймса к себе, так как на улице идёт проливной дождь, а ему пока некуда идти. Он снимает мокрую одежду, Эмили предлагает ему надеть футболку парка развлечений, но Джеймс наотрез отказывается. Пара начинает целоваться и снимать одежду.";2
поставить точку;I;" ""26 июня""26 июня  ""2008""2008 Григорий Петренко представил перед Комитетом Министерств Иностранных Дел Европейского союза вопрос под номером 551, связанное с «отказом румынских властей признавать право молдаван на  ""Национальная идентичность""националюную идентичность» (документ под номером 11668): В какой мере румынских властей совпадает с нормами  ""Совет Европы""Совета Европы, и какие предоставления возьмёт Совет Министров, чтобы предотвратить насилия прав молдаван в Румынии, чтобы имели национальную идентичность, и поставить точку этому насилию?.";2
поставить точку;I;"В единственном опубликованном на гибель Башлачёва в 1998 году  ""некролог""некрологе в феврале 1988 года в «Рекламно-информационном обозрении», написано: «Когда-то  ""Арсений Тарковский""Арсений Тарковский   заметил: гений приходит в мир не для того, чтобы открыть новую эпоху, а для того, чтобы закрыть старую. Досказать то, что не смогли досказать другие, подвести итог и поставить точку. СашБаш закрыл собою время колокольчиков».
Примечания
";3
поставить точку;I;"ляется девушка Лера, которая называет Стаса Карпова своим отцом. В результате поимки Карповым первого преступника он переходит дорогу одному из лучших оперативников окружного УВД капитану Михаилу Зотову, оба подстраивают друг для друга ловушки на протяжении всего сериала, рассчитывая раз и навсегда поставить точку в своем затянувшемся поединке. Во время действия первого сезона сериала, Карпов ловит преступников по заказу майора уголовного розыска ГУВД Антона Красильникова не дгадываясь, что он один из членов банды «мстителей», устраивающих внесудебные расправы с преступниками после их поимки.
";3
поставить точку;I;Невышедший роман должен был называться «Дочь Арчера». Очередным клиентом Арчера в нём является, того не ведая, его дочь, которая обращается к нему, чтобы Лью разыскал её отца . Дочь в итоге и предлагает престарелому Арчеру восстановить семью . В книге, которой он планировал поставить точку в приключениях Арчера, и которая так и не вышла, Макдональд планировал заодно избавиться, вот только не от своего литературного героя, а от себя самого. Эпизодический персонаж Кен Палмер (для сравнения, настоящее имя Макдональда — Кен Миллар), погибает одетым в украденное пальто Арчера, будучи ошибочно приня;2
поставить точку;I;"2004  ""Пламеницкая, Ольга Анатольевна""Ольга Пламеницкая (соавтор одной из гипотез) писала: Наверное, нет в Украине другого города, о дате возникновения, истории и архитектурного наследия которого ходило бы столько дискуссий. На протяжении двухсот лет исследователи не могут поставить точку в вопросе о времени основания Каменца. Расхождение между датами составляет … целое тысячелетие ";2
поставить точку;I;" Кэпитал Менеджмент""СКМ — ушла с должности по собственному желанию в  ""январь""январе  ""2012""2012 вследствие открытого публичного конфликта с главным редактором популярной украинской газеты « ""Сегодня (газета, Украина)""Сегодня». При этом СКМ выразил сожаление по поводу отставки госпожи Громницкой, подчеркнув, что под её руководством «холдинг показал устойчивую и позитивную динамику роста экономических показателей». «Для меня важны интересы компании, и именно поэтому я написала заявление об уходе, чтобы тем самым поставить точку в бессмысленном скандале»,— заявляла Громницкая в январе 2012 года.";2
поставить точку;I;"К сожалению, на этом я не могу поставить точку. Позднее (в  ""1948 год""1948 году) я был лишён этого звания и по второму разу надел погоны контр-адмирала. Получил очередное повышение, будучи командующим Тихоокеанским флотом (по второму разу) в  ""1950 год""1950 году, а после смерти Сталина восстановлен в прежнем звании Адмирала Флота Советского Союза (в  ""1953 год""1953 году). Уже после войны встал вопрос: следует ли адмиралу флота иметь и носить  ""Маршальская Звезда""маршальскую звезду? Помнится,  ""Жуков, Георгий Константинович""маршал Жуков предложил изменить тогда и название на «Адмирал Флота Сове";2
поставить точку;I;"Собор был созван императором  ""Константин Великий""Константином Великим, для того чтобы поставить точку в споре между Александрийским епископом  ""Александр Александрийский""Александром и  ""Арий (еретик)""Арием, который отрицал единосущность  ""Иисус Христос""Христа  ""Бог Отец""Богу Отцу. По мнению Ария и его многочисленных сторонников, Христос не Бог, а первый и совершеннейший из сотворённых Богом существ  (см.  ""арианство""арианство).";2
поставить точку;L;"лова друг от друга, разделить тексты на смысловые части, в которых предложения шли целым текстом, писались слитно. В этой же функции употреблялась волнистая линия. Точки первоначально ставились на разных уровнях: либо у основания буквы, либо на уровне ее середины. Иногда писец, прерывая работу, мог поставить точку даже в середине слова.
В соответствии с настоящими правилами постановка точки связана с необходимостью обозначить границы между «событиями» отражаемой в тексте действительности точка передает элемент субъективного смысла высказывания (говорит о его цели) в-третьих, она осуществляет а";3
поставить точку;L;тупа ко всем без исключения задачам Панели управления  7 в одном месте, удобно отсортированным по категориям. Для этого нужно всего лишь создать папку на Рабочем столе и назвать ее любым именем с обязательным использованием в имени папки идентификатора вызываемого объекта (). После имени необходимо поставить точку, а затем числовой идентификатор необходимого объекта в фигурных скобках, например, .{7470-854-465-825-9971204301} или Моя панель управления.{7470-854-465-825-9971204301}. При необходимости такую папку можно перемещать и удалять обычным образом. Аналогичным способом, с помощью идентиф;2
балансировать на грани;I;"ильм рассказывает об эпизоде  ""Гражданская война в России""Гражданской войны, когда войска под командованием  ""Фрунзе, Михаил Васильевич""М. В. Фрунзе захватили  ""Уфа""Уфу. Начало сюжета относится к февралю 1919 года, когда Фрунзе возглавляет 4-ю армию Красной армии. 4-я армия представляет собой плохо одетую и обутую, плохо вооруженную, и очень недисциплинированную массу. Комиссаров убивают, командиры своевольничают. Фрунзе приходится балансировать на грани, чтобы сплотить армию. Одновременно развивается  ""Весеннее наступление Русской армии (1919)""наступление  ""Русская армия (1919)""Русской армии.";2
на дне;L;Приспособления для подогрева пищи напоминали жаровню: это были ящики с полыми стенками, внутрь закладывались угли, а в полость наливалась жидкость. такое устройство соединено было с сосудами, установленными на дне.;2
на дне;L;"Водяные пасут на дне рек и озёр стада своих коров — сомов, карпов, лещей и прочей рыбы.
У пасечников водяные считались покровителями пчёл, и они старались его задабривать, принося в дар мед и воск.
Вообще он добрый, но иногда любит водяной побаловаться и затащить на дно какого-нибудь зазевавшегося человека, чтобы он его развлекал. Утопленники, как и русалки, тоже ходят в услужении у водяного.
";3
на дне;L;Среди трамваев можно обо выделить существовавший в Великобритании трамвай с колеёй на дне моря, сам трамвайный вагон при этом находился выше уровня воды, для этого применялись специальные ноги;2
